Iteration,Value,Agent
0.0,18.017591797752033,SAC
10.0,33.681396598487645,SAC
20.0,388.1565741496984,SAC
30.0,382.1583980066598,SAC
40.0,121.74812718017226,SAC
50.0,2357.0623346833127,SAC
60.0,3200.2357200722254,SAC
70.0,2930.503142489089,SAC
80.0,3165.7747938605335,SAC
90.0,3312.75965588553,SAC
100.0,1213.986183537939,SAC
110.0,1436.115131126444,SAC
120.0,1105.199107163829,SAC
130.0,3344.9515876719124,SAC
140.0,3333.5000775996555,SAC
150.0,3342.899831199347,SAC
160.0,2099.351262361214,SAC
170.0,2415.5032351004957,SAC
180.0,3324.6724144838167,SAC
190.0,2309.0287723926676,SAC
200.0,3106.983417678311,SAC
210.0,3449.6306212352765,SAC
220.0,3440.1231811166285,SAC
230.0,3473.982808540574,SAC
240.0,3473.66567994331,SAC
250.0,2630.7171237558277,SAC
260.0,2434.7349181818686,SAC
270.0,3525.6401420328316,SAC
280.0,3527.345131867481,SAC
290.0,3601.6074686117217,SAC
300.0,3631.155668116198,SAC
310.0,3596.423502116531,SAC
320.0,3582.967653422986,SAC
330.0,3576.545080127376,SAC
340.0,3520.0533287413336,SAC
350.0,3581.016628715225,SAC
360.0,2481.175040629438,SAC
370.0,3579.271206074987,SAC
380.0,3611.2549782385768,SAC
390.0,2559.655299592269,SAC
400.0,3576.420052537632,SAC
410.0,2498.746733559784,SAC
420.0,3664.693359202178,SAC
430.0,2751.2701542413865,SAC
440.0,3550.225039834187,SAC
450.0,3573.4969058132638,SAC
460.0,1326.6668231242643,SAC
470.0,3583.3938803718383,SAC
480.0,1943.9711605800358,SAC
490.0,2487.770103739458,SAC
500.0,3553.5543381603275,SAC
510.0,3665.183378624015,SAC
520.0,3134.0359469599553,SAC
530.0,3069.2023164145003,SAC
540.0,3594.907792181847,SAC
550.0,2700.5439123861634,SAC
560.0,3292.1782066587853,SAC
570.0,3573.274931125205,SAC
580.0,3589.508623733925,SAC
590.0,3571.7886900890144,SAC
600.0,3562.848538409197,SAC
610.0,3600.0012930447224,SAC
620.0,2977.889088935177,SAC
630.0,3576.9166693418524,SAC
640.0,3714.3813039917522,SAC
650.0,3042.7752562444502,SAC
660.0,2010.7540743145328,SAC
670.0,3606.9067074759205,SAC
680.0,2167.841126950977,SAC
690.0,2836.6944513460744,SAC
700.0,3627.155189306789,SAC
710.0,3630.156265277821,SAC
720.0,3624.5146667316453,SAC
730.0,3608.445441374802,SAC
740.0,3607.1846933277,SAC
750.0,3004.875374350963,SAC
760.0,3610.161379008289,SAC
770.0,3591.575542207449,SAC
780.0,3593.44830655709,SAC
790.0,3466.02720255864,SAC
800.0,3620.809800834682,SAC
810.0,3603.634879799255,SAC
820.0,1551.9790850434792,SAC
830.0,3699.452909211027,SAC
840.0,2998.3891601866612,SAC
850.0,3609.944625647341,SAC
860.0,3652.960370376264,SAC
870.0,2089.908161015932,SAC
880.0,2654.8784329222035,SAC
890.0,3388.332628516898,SAC
900.0,3646.173816158827,SAC
910.0,3678.0261159688075,SAC
920.0,3639.5196241860754,SAC
930.0,3170.160871776485,SAC
940.0,3020.512878355031,SAC
950.0,3685.039810043226,SAC
960.0,3678.1164849462352,SAC
970.0,3643.6823384981935,SAC
980.0,1633.1428544901412,SAC
990.0,2034.1357725665434,SAC
1000.0,1798.1594891840996,SAC
1010.0,3747.602081663971,SAC
1020.0,2551.5520771626016,SAC
1030.0,3676.557202749795,SAC
1040.0,1438.2092969038197,SAC
1050.0,1882.0466980943786,SAC
1060.0,3706.6731885323234,SAC
1070.0,3693.4312420297947,SAC
1080.0,3716.649951523016,SAC
1090.0,3707.3338894383432,SAC
1100.0,2771.4122380806493,SAC
1110.0,3727.434554596734,SAC
1120.0,3702.3173108994456,SAC
1130.0,3712.4574257742997,SAC
1140.0,2521.0221883141335,SAC
1150.0,2172.3491937428307,SAC
1160.0,2137.550425843975,SAC
1170.0,3742.7903282995503,SAC
1180.0,3870.689246396739,SAC
1190.0,2806.0839215495507,SAC
1200.0,3747.14795838769,SAC
1210.0,3711.640244388549,SAC
1220.0,3740.348152912056,SAC
1230.0,2729.8983524218343,SAC
1240.0,3747.5342163315668,SAC
1250.0,3852.9517964847196,SAC
1260.0,3732.0393929901243,SAC
1270.0,3728.5160865071934,SAC
1280.0,3756.494244394309,SAC
1290.0,3700.055105680332,SAC
1300.0,3712.9347521136524,SAC
1310.0,2879.9051684415695,SAC
1320.0,3712.321994260789,SAC
1330.0,2018.5299677184905,SAC
1340.0,3692.303956460821,SAC
1350.0,2550.8559954344373,SAC
1360.0,1925.489228829696,SAC
1370.0,2425.1504344020486,SAC
1380.0,2251.843410762169,SAC
1390.0,2035.456337354491,SAC
1400.0,3731.770136769946,SAC
1410.0,1441.8016678136353,SAC
1420.0,3712.7175709743738,SAC
1430.0,3029.105067813905,SAC
1440.0,3735.14675562536,SAC
1450.0,3735.546197357863,SAC
1460.0,3798.935971835244,SAC
1470.0,3763.3122062920197,SAC
1480.0,3730.0293607120366,SAC
1490.0,2783.848947782759,SAC
1500.0,2415.021481483814,SAC
1510.0,2103.202808962238,SAC
1520.0,2605.2705252908772,SAC
1530.0,3734.330621852793,SAC
1540.0,3763.1479625666593,SAC
1550.0,3712.5038164898506,SAC
1560.0,3731.2041156222463,SAC
1570.0,3755.6995979023695,SAC
1580.0,3259.4346881365555,SAC
1590.0,3746.0454889402276,SAC
1600.0,3742.6658225629644,SAC
1610.0,1877.2393767488977,SAC
1620.0,3745.8090851422685,SAC
1630.0,2927.5589888516533,SAC
1640.0,3168.5792178651955,SAC
1650.0,3773.8339706215816,SAC
1660.0,3705.2217607496004,SAC
1670.0,3721.992528972648,SAC
1680.0,3785.5819962985893,SAC
1690.0,3758.10508772097,SAC
1700.0,3712.9245060234553,SAC
1710.0,2553.4713545969753,SAC
1720.0,2141.0743992682383,SAC
1730.0,3627.4783164854907,SAC
1740.0,2556.680866583581,SAC
1750.0,3791.864557090546,SAC
1760.0,1790.7659156534717,SAC
1770.0,3776.975590668475,SAC
1780.0,3741.3797782941556,SAC
1790.0,3814.9455802503458,SAC
1800.0,2450.4324661179185,SAC
1810.0,3687.4707658087696,SAC
1820.0,2211.540945965545,SAC
1830.0,2758.1255739774133,SAC
1840.0,3759.4191345044233,SAC
1850.0,3780.3010637675466,SAC
1860.0,2380.6572399126353,SAC
1870.0,3212.7749855378293,SAC
1880.0,2812.7086995366503,SAC
1890.0,2664.010333978672,SAC
1900.0,3786.094213145151,SAC
1910.0,1826.0180303208163,SAC
1920.0,1751.2144379268675,SAC
1930.0,3664.815837649642,SAC
1940.0,3755.2705815581967,SAC
1950.0,3768.474047500244,SAC
1960.0,3766.831424738091,SAC
1970.0,3807.193295588499,SAC
1980.0,3767.2168282474445,SAC
1990.0,2614.217917157577,SAC
2000.0,3762.458452644599,SAC
2010.0,2941.7131744275075,SAC
2020.0,3624.611828550912,SAC
2030.0,2058.212707832884,SAC
2040.0,3733.7047148403235,SAC
2050.0,3766.255044356818,SAC
2060.0,3792.67445864625,SAC
2070.0,3629.9519773323223,SAC
2080.0,3798.535669919639,SAC
2090.0,3803.0905211713325,SAC
2100.0,946.2991472246023,SAC
2110.0,3164.9854755901447,SAC
2120.0,3860.343832614936,SAC
2130.0,2215.7447134507834,SAC
2140.0,3760.4906150821434,SAC
2150.0,3349.805444383488,SAC
2160.0,3154.139206593982,SAC
2170.0,3798.8316929066737,SAC
2180.0,3012.1947318908096,SAC
2190.0,3769.455111276784,SAC
2200.0,2800.363509972184,SAC
2210.0,3813.380119199966,SAC
2220.0,3789.6137029701267,SAC
2230.0,3218.227514920654,SAC
2240.0,3505.8027133779756,SAC
2250.0,3052.3331218612293,SAC
2260.0,3814.6406445519783,SAC
2270.0,3766.99504420459,SAC
2280.0,3792.668987929109,SAC
2290.0,2087.0396506968573,SAC
2300.0,3810.472126668583,SAC
2310.0,3802.5639411691373,SAC
2320.0,3795.1776883284056,SAC
2330.0,3773.0642171683244,SAC
2340.0,2766.18654404364,SAC
2350.0,3792.895568730249,SAC
2360.0,2649.071616465265,SAC
2370.0,3772.6006132041152,SAC
2380.0,3777.636112600401,SAC
2390.0,2941.943721556715,SAC
2400.0,3770.4237567622986,SAC
2410.0,3821.6142646600747,SAC
2420.0,2576.5286915112542,SAC
2430.0,3831.8192292099716,SAC
