Iteration,Value,Agent
0,357.7081081081081,DQN
1,338.55555555555554,DQN
2,335.05882352941177,DQN
3,356.2022471910112,DQN
4,373.7081081081081,DQN
5,404.1748633879781,DQN
6,462.2093023255814,DQN
7,538.1162790697674,DQN
8,669.3416149068323,DQN
9,838.9798657718121,DQN
10,1177.4915254237287,DQN
11,2111.3333333333335,DQN
12,3182.5245901639346,DQN
13,4002.9122807017543,DQN
14,4646.222222222223,DQN
15,4625.857142857143,DQN
16,4188.5901639344265,DQN
17,4271.766666666666,DQN
18,4520.3050847457625,DQN
19,4371.079365079365,DQN
20,3797.2676056338028,DQN
21,3848.285714285714,DQN
22,3809.5555555555557,DQN
23,4210.059701492537,DQN
24,4173.855072463768,DQN
25,4945.672131147541,DQN
26,4483.415384615385,DQN
27,4026.826666666667,DQN
28,3212.8505747126437,DQN
29,3772.6835443037976,DQN
30,4180.666666666667,DQN
31,4177.222222222223,DQN
32,4141.108108108108,DQN
33,4172.405405405405,DQN
34,3848.9,DQN
35,4102.459459459459,DQN
36,3823.897435897436,DQN
37,4127.076923076923,DQN
38,4023.075,DQN
39,3941.493670886076,DQN
40,4422.324324324324,DQN
41,4445.472222222223,DQN
42,3888.3703703703704,DQN
43,4285.173333333333,DQN
44,3965.2051282051284,DQN
45,3994.6835443037976,DQN
46,3958.55,DQN
47,3844.5301204819275,DQN
48,4616.0,DQN
49,4115.4177215189875,DQN
50,4102.278481012659,DQN
51,4126.911392405063,DQN
52,4582.8493150684935,DQN
53,4478.473684210527,DQN
54,4328.605263157895,DQN
55,4540.027397260274,DQN
56,4604.583333333333,DQN
57,4178.0,DQN
58,4331.532467532467,DQN
59,4075.382716049383,DQN
60,4053.1111111111113,DQN
61,4660.6760563380285,DQN
62,4734.222222222223,DQN
63,4707.138888888889,DQN
64,4607.054054054054,DQN
65,4513.648648648648,DQN
66,4030.0,DQN
67,4418.666666666667,DQN
68,4373.714285714285,DQN
69,4665.577464788732,DQN
70,4717.1506849315065,DQN
71,4293.25641025641,DQN
72,5039.222222222223,DQN
73,4706.56,DQN
74,4758.864864864865,DQN
75,4885.166666666667,DQN
76,4727.818181818182,DQN
77,4542.051948051948,DQN
78,5251.710144927536,DQN
79,4270.275,DQN
80,4659.2266666666665,DQN
81,4823.055555555556,DQN
82,4864.191780821918,DQN
83,4495.797468354431,DQN
84,5196.086956521739,DQN
85,5506.44776119403,DQN
86,5697.393939393939,DQN
87,4633.025641025641,DQN
88,5602.029411764706,DQN
89,4514.85,DQN
90,4967.04,DQN
91,5488.695652173913,DQN
92,4302.707317073171,DQN
93,4883.6,DQN
94,5195.123287671233,DQN
95,5894.4,DQN
96,5153.424657534247,DQN
97,4604.410256410257,DQN
98,5503.142857142857,DQN
99,4957.013333333333,DQN
100,4802.794871794872,DQN
101,5429.69014084507,DQN
102,5030.533333333334,DQN
103,4876.649350649351,DQN
104,5762.939393939394,DQN
105,5286.75,DQN
106,5114.575342465753,DQN
107,5338.25,DQN
108,4761.128205128205,DQN
109,5161.891891891892,DQN
110,4866.3421052631575,DQN
111,5172.5675675675675,DQN
112,5386.083333333333,DQN
113,5150.868421052632,DQN
114,5236.520547945205,DQN
115,5179.466666666666,DQN
116,5525.4,DQN
117,5117.736842105263,DQN
118,5446.611111111111,DQN
119,4855.0,DQN
120,5293.28,DQN
121,5749.857142857143,DQN
122,5560.246575342466,DQN
123,5039.236842105263,DQN
124,5152.105263157895,DQN
125,5530.0,DQN
126,5238.72,DQN
127,6044.588235294118,DQN
128,5569.802816901409,DQN
129,5548.109589041096,DQN
130,5006.1558441558445,DQN
131,5905.657142857143,DQN
132,5814.260869565217,DQN
133,6286.746268656716,DQN
134,5436.108108108108,DQN
135,5862.760563380281,DQN
136,5700.6760563380285,DQN
137,5702.898550724638,DQN
138,5421.138888888889,DQN
139,5439.891891891892,DQN
140,5371.513513513513,DQN
141,6296.955223880597,DQN
142,5456.540540540541,DQN
143,5617.277777777777,DQN
144,5837.222222222223,DQN
145,5619.805555555556,DQN
146,5939.558823529412,DQN
147,6013.739130434783,DQN
148,6043.884057971014,DQN
149,6025.217391304348,DQN
150,5388.746666666667,DQN
151,6121.275362318841,DQN
152,5834.885714285714,DQN
153,6123.014492753623,DQN
154,5567.890410958904,DQN
155,5592.555555555556,DQN
156,5523.594594594595,DQN
157,5249.815789473684,DQN
158,5315.066666666667,DQN
159,6132.149253731343,DQN
160,6494.030769230769,DQN
161,5880.732394366197,DQN
162,5573.666666666667,DQN
163,5685.944444444444,DQN
164,5317.621621621622,DQN
165,5736.25,DQN
166,5462.027397260274,DQN
167,5301.61038961039,DQN
168,6250.5,DQN
169,5825.859154929577,DQN
170,5553.506849315068,DQN
171,5130.358974358975,DQN
172,5351.684210526316,DQN
173,4926.607594936709,DQN
174,5191.333333333333,DQN
175,6229.470588235294,DQN
176,5329.306666666666,DQN
177,5784.388888888889,DQN
178,5033.325,DQN
179,5665.58904109589,DQN
180,6383.060606060606,DQN
181,6224.205882352941,DQN
182,6220.529411764706,DQN
183,5519.972972972973,DQN
184,5760.277777777777,DQN
185,6129.36231884058,DQN
186,5468.746666666667,DQN
187,6453.9701492537315,DQN
188,5377.815789473684,DQN
189,6014.085714285714,DQN
190,5934.0,DQN
191,6318.818181818182,DQN
192,5298.684210526316,DQN
193,5645.5526315789475,DQN
194,5480.631578947368,DQN
195,5719.917808219178,DQN
196,5295.184210526316,DQN
197,6735.454545454545,DQN
198,6274.537313432836,DQN
0,365.55555555555554,DQN
1,298.35164835164835,DQN
2,315.1182795698925,DQN
3,340.72727272727275,DQN
4,347.2173913043478,DQN
5,393.1976047904192,DQN
6,390.54945054945057,DQN
7,491.87179487179486,DQN
8,602.1643835616438,DQN
9,778.295652173913,DQN
10,905.2554744525547,DQN
11,1212.6206896551723,DQN
12,1948.5057471264367,DQN
13,2855.972602739726,DQN
14,3177.042253521127,DQN
15,3215.5,DQN
16,2853.8536585365855,DQN
17,2837.8313253012047,DQN
18,3380.1944444444443,DQN
19,2789.3809523809523,DQN
20,2725.190476190476,DQN
21,2590.060606060606,DQN
22,3093.858823529412,DQN
23,2729.452631578947,DQN
24,2719.3473684210526,DQN
25,2793.175257731959,DQN
26,2970.778947368421,DQN
27,3382.235294117647,DQN
28,3303.8117647058825,DQN
29,3408.095238095238,DQN
30,3206.0224719101125,DQN
31,3380.8372093023254,DQN
32,3632.075,DQN
33,3588.6341463414633,DQN
34,4025.5789473684213,DQN
35,4055.9473684210525,DQN
36,3646.951219512195,DQN
37,3977.714285714286,DQN
38,3824.395061728395,DQN
39,3867.4871794871797,DQN
40,3725.8536585365855,DQN
41,3784.125,DQN
42,3692.962962962963,DQN
43,3848.525,DQN
44,3916.95,DQN
45,4498.5352112676055,DQN
46,4210.026315789473,DQN
47,3903.1392405063293,DQN
48,4561.027777777777,DQN
49,3940.75,DQN
50,4482.191780821918,DQN
51,3715.785714285714,DQN
52,4140.779220779221,DQN
53,4565.917808219178,DQN
54,3980.95,DQN
55,4367.3421052631575,DQN
56,4109.74025974026,DQN
57,4006.65,DQN
58,4204.050632911392,DQN
59,3964.938271604938,DQN
60,4366.053333333333,DQN
61,4704.314285714286,DQN
62,4376.586666666667,DQN
63,4485.1506849315065,DQN
64,3813.975903614458,DQN
65,4493.12,DQN
66,4304.784810126583,DQN
67,4395.394736842105,DQN
68,4120.75,DQN
69,4378.128205128205,DQN
70,4834.465753424657,DQN
71,4612.513513513513,DQN
72,4529.4324324324325,DQN
73,4955.275362318841,DQN
74,4471.263157894737,DQN
75,4379.142857142857,DQN
76,3939.2380952380954,DQN
77,4326.5641025641025,DQN
78,4752.263157894737,DQN
79,4492.7532467532465,DQN
80,4509.473684210527,DQN
81,4526.56,DQN
82,4573.105263157895,DQN
83,4267.8,DQN
84,4497.2405063291135,DQN
85,4719.675675675676,DQN
86,4646.236842105263,DQN
87,5039.75,DQN
88,4732.973684210527,DQN
89,4648.131578947368,DQN
90,4964.4324324324325,DQN
91,4670.026315789473,DQN
92,4899.8133333333335,DQN
93,4852.973684210527,DQN
94,4670.363636363636,DQN
95,4552.5822784810125,DQN
96,4671.461538461538,DQN
97,4640.835443037975,DQN
98,4910.426666666666,DQN
99,4663.2307692307695,DQN
100,4878.883116883117,DQN
101,4709.766233766234,DQN
102,4201.058823529412,DQN
103,4486.567901234568,DQN
104,5436.405797101449,DQN
105,4899.013333333333,DQN
106,4330.121951219512,DQN
107,5231.916666666667,DQN
108,5050.96,DQN
109,5057.095890410959,DQN
110,5142.405405405405,DQN
