Iteration,Value,Agent
0,-90.22627737226277,DQN
1,-88.5,DQN
2,-87.33576642335767,DQN
3,-85.76811594202898,DQN
4,-85.38235294117646,DQN
5,-83.2919708029197,DQN
6,-81.36690647482014,DQN
7,-78.82481751824818,DQN
8,-75.37956204379562,DQN
9,-56.556390977443606,DQN
10,-16.71014492753623,DQN
11,-4.206896551724138,DQN
12,7.35064935064935,DQN
13,8.344370860927153,DQN
14,4.662337662337662,DQN
15,2.0915032679738563,DQN
16,-0.2348993288590604,DQN
17,12.796296296296296,DQN
18,12.388535031847134,DQN
19,7.098684210526316,DQN
20,1.5205479452054795,DQN
21,-0.8489208633093526,DQN
22,4.174825174825175,DQN
23,3.2847222222222223,DQN
24,5.125,DQN
25,1.9859154929577465,DQN
26,1.4859154929577465,DQN
27,-1.048951048951049,DQN
28,2.236111111111111,DQN
29,6.710344827586207,DQN
30,2.9722222222222223,DQN
31,-0.5352112676056338,DQN
32,-0.3356643356643357,DQN
33,7.117241379310345,DQN
34,7.428571428571429,DQN
35,6.697986577181208,DQN
36,8.34013605442177,DQN
37,9.410596026490067,DQN
38,2.4895104895104896,DQN
39,4.13103448275862,DQN
40,6.966216216216216,DQN
41,4.160839160839161,DQN
42,5.938775510204081,DQN
43,3.986013986013986,DQN
44,9.226666666666667,DQN
45,7.70945945945946,DQN
46,2.825174825174825,DQN
47,9.966442953020135,DQN
48,8.456375838926174,DQN
49,5.321917808219178,DQN
50,7.613793103448276,DQN
51,8.277027027027026,DQN
52,8.85234899328859,DQN
53,8.609271523178808,DQN
54,6.700680272108843,DQN
55,6.548611111111111,DQN
56,7.517241379310345,DQN
57,7.648648648648648,DQN
58,8.972972972972974,DQN
59,7.761904761904762,DQN
60,8.178082191780822,DQN
61,5.868055555555555,DQN
62,5.739726027397261,DQN
63,7.319444444444445,DQN
64,6.4206896551724135,DQN
65,5.405594405594406,DQN
66,5.3561643835616435,DQN
67,6.090909090909091,DQN
68,5.393103448275862,DQN
69,6.851351351351352,DQN
70,7.378378378378378,DQN
71,9.231292517006803,DQN
72,6.882758620689655,DQN
73,4.7172413793103445,DQN
74,4.489510489510489,DQN
