Iteration,Value,Agent
0.0,0.0,DQN
1.0,1.13157894737,DQN
2.0,36.8552631579,DQN
3.0,134.0,DQN
4.0,257.519230769,DQN
5.0,387.25,DQN
6.0,471.75,DQN
7.0,499.088235294,DQN
8.0,515.939393939,DQN
9.0,589.233333333,DQN
10.0,595.966666667,DQN
11.0,648.931034483,DQN
12.0,669.464285714,DQN
13.0,472.540540541,DQN
14.0,405.953488372,DQN
15.0,405.720930233,DQN
16.0,586.35483871,DQN
17.0,513.314285714,DQN
18.0,704.740740741,DQN
19.0,520.4,DQN
20.0,534.264705882,DQN
21.0,570.65625,DQN
22.0,542.264705882,DQN
23.0,553.121212121,DQN
24.0,562.666666667,DQN
25.0,641.551724138,DQN
26.0,580.09375,DQN
27.0,603.387096774,DQN
28.0,593.90625,DQN
29.0,664.793103448,DQN
30.0,626.133333333,DQN
31.0,665.464285714,DQN
32.0,611.433333333,DQN
33.0,677.5,DQN
34.0,627.966666667,DQN
35.0,711.222222222,DQN
36.0,581.709677419,DQN
37.0,649.689655172,DQN
38.0,755.730769231,DQN
39.0,660.964285714,DQN
40.0,734.0,DQN
41.0,630.5,DQN
42.0,590.548387097,DQN
43.0,505.972222222,DQN
44.0,535.235294118,DQN
45.0,481.289473684,DQN
46.0,555.939393939,DQN
47.0,616.967741935,DQN
48.0,711.518518519,DQN
49.0,743.807692308,DQN
50.0,727.730769231,DQN
51.0,700.857142857,DQN
52.0,763.153846154,DQN
53.0,666.535714286,DQN
54.0,557.575757576,DQN
55.0,774.6,DQN
56.0,633.033333333,DQN
57.0,684.607142857,DQN
58.0,862.130434783,DQN
59.0,653.931034483,DQN
60.0,603.225806452,DQN
61.0,705.592592593,DQN
62.0,708.333333333,DQN
63.0,781.333333333,DQN
64.0,759.0,DQN
65.0,675.285714286,DQN
66.0,676.428571429,DQN
67.0,720.769230769,DQN
68.0,721.185185185,DQN
69.0,642.133333333,DQN
70.0,672.714285714,DQN
71.0,830.0,DQN
72.0,814.416666667,DQN
73.0,876.695652174,DQN
74.0,778.36,DQN
75.0,749.5,DQN
76.0,766.88,DQN
77.0,742.5,DQN
78.0,776.72,DQN
79.0,790.375,DQN
80.0,693.178571429,DQN
81.0,767.692307692,DQN
82.0,774.96,DQN
83.0,709.25,DQN
84.0,893.0,DQN
85.0,636.6,DQN
86.0,737.846153846,DQN
87.0,758.346153846,DQN
88.0,822.25,DQN
89.0,718.407407407,DQN
90.0,910.545454545,DQN
91.0,807.125,DQN
92.0,809.916666667,DQN
93.0,656.068965517,DQN
94.0,732.769230769,DQN
95.0,697.642857143,DQN
96.0,734.730769231,DQN
97.0,766.6,DQN
98.0,768.8,DQN
99.0,806.083333333,DQN
100.0,785.32,DQN
101.0,792.375,DQN
102.0,667.464285714,DQN
103.0,696.714285714,DQN
104.0,750.192307692,DQN
105.0,680.464285714,DQN
106.0,650.5,DQN
107.0,766.84,DQN
108.0,726.538461538,DQN
109.0,845.652173913,DQN
110.0,739.384615385,DQN
111.0,712.259259259,DQN
112.0,772.28,DQN
113.0,745.615384615,DQN
114.0,703.777777778,DQN
115.0,700.814814815,DQN
116.0,711.321428571,DQN
117.0,755.884615385,DQN
118.0,737.692307692,DQN
119.0,722.884615385,DQN
120.0,614.741935484,DQN
121.0,709.777777778,DQN
122.0,787.4,DQN
123.0,738.269230769,DQN
124.0,796.083333333,DQN
125.0,753.76,DQN
126.0,743.777777778,DQN
127.0,716.074074074,DQN
128.0,785.6,DQN
129.0,657.310344828,DQN
130.0,695.851851852,DQN
131.0,707.0,DQN
132.0,781.28,DQN
133.0,710.714285714,DQN
134.0,763.36,DQN
135.0,667.0,DQN
136.0,787.64,DQN
137.0,694.888888889,DQN
138.0,746.615384615,DQN
139.0,640.379310345,DQN
140.0,644.2,DQN
141.0,645.206896552,DQN
142.0,588.3125,DQN
143.0,689.714285714,DQN
144.0,730.555555556,DQN
