Iteration,Value,Agent
0.0,-166.035294118,DQN
1.0,-69.3357400722,DQN
2.0,-45.2369942197,DQN
3.0,-38.5850622407,DQN
4.0,-23.6076388889,DQN
5.0,-21.2604651163,DQN
6.0,-33.5671641791,DQN
7.0,-41.4297520661,DQN
8.0,-16.0765550239,DQN
9.0,-49.7611940299,DQN
10.0,-36.8314606742,DQN
11.0,-25.6694214876,DQN
12.0,-33.775862069,DQN
13.0,-29.3333333333,DQN
14.0,-24.2857142857,DQN
15.0,-44.1142857143,DQN
16.0,-24.9282296651,DQN
17.0,-14.4092409241,DQN
18.0,-15.0616883117,DQN
19.0,-19.875,DQN
20.0,-18.6183574879,DQN
21.0,-28.3131868132,DQN
22.0,-20.6335078534,DQN
23.0,-32.0611111111,DQN
24.0,-33.0864864865,DQN
25.0,-46.263803681,DQN
26.0,-25.8816326531,DQN
27.0,-28.5634517766,DQN
28.0,-38.1736842105,DQN
29.0,-39.4615384615,DQN
30.0,-21.629787234,DQN
31.0,-29.5,DQN
32.0,-28.4619565217,DQN
33.0,-36.0815217391,DQN
34.0,-17.7446808511,DQN
35.0,-30.0056497175,DQN
36.0,-39.8852459016,DQN
37.0,-39.976,DQN
38.0,-51.8208955224,DQN
39.0,-58.6063829787,DQN
40.0,-46.7075471698,DQN
41.0,-27.5850340136,DQN
42.0,-22.1007194245,DQN
43.0,-22.4459459459,DQN
44.0,-34.3034482759,DQN
45.0,-20.7888198758,DQN
46.0,-29.1925465839,DQN
47.0,-26.5569620253,DQN
48.0,-21.7311827957,DQN
49.0,-19.8017241379,DQN
50.0,-26.3368983957,DQN
51.0,-31.7964071856,DQN
52.0,-22.6532663317,DQN
53.0,-26.0055555556,DQN
54.0,-29.0454545455,DQN
55.0,-22.453125,DQN
56.0,-30.5130890052,DQN
57.0,-31.5886075949,DQN
58.0,-32.9701492537,DQN
59.0,-28.4914285714,DQN
60.0,-16.3295454545,DQN
61.0,-15.824120603,DQN
62.0,-20.9421052632,DQN
63.0,-21.0289855072,DQN
64.0,-15.9742268041,DQN
65.0,-19.1111111111,DQN
66.0,-14.8372093023,DQN
67.0,-19.9835164835,DQN
68.0,-11.9495412844,DQN
69.0,-13.6145251397,DQN
70.0,-13.7263681592,DQN
71.0,-22.7218934911,DQN
72.0,-23.6524390244,DQN
73.0,-24.0461538462,DQN
74.0,-15.7379679144,DQN
75.0,-14.7098445596,DQN
76.0,-18.1028571429,DQN
77.0,-16.0752688172,DQN
78.0,-18.6203703704,DQN
79.0,-22.2981651376,DQN
80.0,-40.2540540541,DQN
81.0,-32.2,DQN
82.0,-43.8175182482,DQN
83.0,-32.453038674,DQN
84.0,-22.2212389381,DQN
85.0,-25.9016393443,DQN
86.0,-21.9755102041,DQN
87.0,-17.5705882353,DQN
88.0,-36.5075376884,DQN
89.0,-19.9133858268,DQN
90.0,-13.5708955224,DQN
91.0,-24.0042918455,DQN
92.0,-27.1176470588,DQN
93.0,-26.5296442688,DQN
94.0,-17.3971119134,DQN
95.0,-10.5659722222,DQN
96.0,-25.3127572016,DQN
97.0,-51.0445859873,DQN
98.0,-30.9770114943,DQN
99.0,-33.9574468085,DQN
100.0,-30.2011494253,DQN
101.0,-32.157635468,DQN
102.0,-19.2966101695,DQN
103.0,-23.72,DQN
104.0,-15.7098214286,DQN
105.0,-10.6614173228,DQN
106.0,-14.4112554113,DQN
107.0,-16.4022346369,DQN
108.0,-10.0269058296,DQN
109.0,-12.5284090909,DQN
110.0,-22.087431694,DQN
111.0,-21.7439613527,DQN
112.0,-26.1202185792,DQN
113.0,-28.3892215569,DQN
114.0,-26.696969697,DQN
115.0,-19.3452380952,DQN
116.0,-36.5605095541,DQN
117.0,-22.4974358974,DQN
118.0,-23.9590909091,DQN
119.0,-21.1807228916,DQN
120.0,-26.8820224719,DQN
121.0,-29.2251655629,DQN
122.0,-21.3615819209,DQN
123.0,-17.0264317181,DQN
124.0,-9.44239631336,DQN
125.0,-18.407960199,DQN
126.0,-20.207253886,DQN
127.0,-13.2216748768,DQN
128.0,-26.9444444444,DQN
129.0,-15.3212435233,DQN
130.0,-32.4277456647,DQN
131.0,-47.7933333333,DQN
132.0,-39.8734939759,DQN
133.0,-49.3475177305,DQN
134.0,-40.8344370861,DQN
135.0,-21.2772277228,DQN
136.0,-26.1393034826,DQN
137.0,-18.3514851485,DQN
138.0,-28.9536082474,DQN
139.0,-27.543956044,DQN
140.0,-15.8981481481,DQN
141.0,-20.6978723404,DQN
142.0,-28.21,DQN
143.0,-30.3920454545,DQN
144.0,-24.2994923858,DQN
145.0,-14.3452380952,DQN
146.0,-17.8888888889,DQN
147.0,-14.6474820144,DQN
148.0,-31.2540540541,DQN
149.0,-19.3854166667,DQN
150.0,-15.889380531,DQN
151.0,-14.2702702703,DQN
152.0,-23.158974359,DQN
153.0,-41.1904761905,DQN
154.0,-19.3234042553,DQN
155.0,-16.3095238095,DQN
156.0,-14.0255319149,DQN
157.0,-28.5925925926,DQN
158.0,-20.1924686192,DQN
159.0,-17.3412322275,DQN
160.0,-17.2052631579,DQN
161.0,-13.8347826087,DQN
162.0,-21.9128440367,DQN
