Iteration,Value,Agent
0,3430.0699300699303,DQN
1,1877.5757575757575,DQN
2,1633.132530120482,DQN
3,1790.4191616766468,DQN
4,1664.9122807017543,DQN
5,1952.6315789473683,DQN
6,1821.978021978022,DQN
7,1618.1818181818182,DQN
8,1482.4786324786326,DQN
9,1671.8367346938776,DQN
10,1578.6561264822135,DQN
11,1655.4655870445345,DQN
12,1627.6,DQN
13,1518.7265917602997,DQN
14,1503.3210332103322,DQN
15,1770.6766917293232,DQN
16,1628.6821705426357,DQN
17,1696.9465648854962,DQN
18,1566.6666666666667,DQN
19,1733.596837944664,DQN
20,1654.6938775510205,DQN
21,1763.0522088353414,DQN
22,1749.5762711864406,DQN
23,1710.9243697478992,DQN
24,1554.054054054054,DQN
25,1725.1012145748987,DQN
26,1625.2032520325204,DQN
27,1853.0864197530864,DQN
28,1873.4939759036145,DQN
29,1753.5433070866143,DQN
30,1739.7683397683397,DQN
31,1483.3935018050543,DQN
32,1467.7777777777778,DQN
33,1479.6296296296296,DQN
34,1895.1417004048583,DQN
35,1777.34375,DQN
36,1508.365019011407,DQN
37,1632.9501915708813,DQN
38,1826.8,DQN
39,1467.193675889328,DQN
40,1663.9097744360902,DQN
41,1768.2835820895523,DQN
42,1706.5134099616857,DQN
43,1858.139534883721,DQN
44,1779.7619047619048,DQN
45,1982.8125,DQN
46,1704.6153846153845,DQN
47,1844.2687747035573,DQN
48,1844.2687747035573,DQN
49,1828.9795918367347,DQN
50,1791.2878787878788,DQN
51,1767.037037037037,DQN
52,1790.7749077490776,DQN
53,1741.851851851852,DQN
54,1921.9330855018588,DQN
55,1946.1254612546124,DQN
56,1690.3914590747331,DQN
57,1726.3940520446097,DQN
58,1690.0,DQN
59,1878.7985865724381,DQN
60,1949.8233215547702,DQN
61,2126.6423357664235,DQN
62,2082.7067669172934,DQN
63,1956.5055762081784,DQN
64,2129.779411764706,DQN
65,2029.9242424242425,DQN
66,1969.433962264151,DQN
67,2173.4375,DQN
68,2104.4444444444443,DQN
69,2252.734375,DQN
70,2224.3346007604564,DQN
71,2362.5482625482628,DQN
72,2247.450980392157,DQN
73,2247.0149253731342,DQN
74,2445.0,DQN
75,2428.75,DQN
76,2032.5102880658437,DQN
77,2369.00826446281,DQN
78,2311.8367346938776,DQN
79,2211.5384615384614,DQN
80,2081.8532818532817,DQN
81,2259.349593495935,DQN
82,2223.1372549019607,DQN
83,2306.719367588933,DQN
84,2053.8152610441766,DQN
85,2302.016129032258,DQN
86,2116.935483870968,DQN
87,2265.587044534413,DQN
88,2534.0163934426228,DQN
89,2475.9493670886077,DQN
90,2251.028806584362,DQN
91,2527.685950413223,DQN
92,2415.1020408163267,DQN
93,2339.2561983471073,DQN
94,2169.1699604743085,DQN
95,2164.6825396825398,DQN
96,2434.6774193548385,DQN
97,2484.584980237154,DQN
98,2409.9206349206347,DQN
99,2355.378486055777,DQN
100,2322.093023255814,DQN
101,2391.869918699187,DQN
102,2422.1774193548385,DQN
103,2483.478260869565,DQN
104,2439.3939393939395,DQN
105,2160.236220472441,DQN
106,2301.6326530612246,DQN
107,2347.244094488189,DQN
108,2558.823529411765,DQN
109,2493.3333333333335,DQN
110,2512.7659574468084,DQN
111,2557.021276595745,DQN
112,2615.1898734177216,DQN
113,2311.8367346938776,DQN
114,2498.3539094650205,DQN
115,2225.5905511811025,DQN
116,2637.2197309417043,DQN
117,2310.5485232067513,DQN
118,2468.3333333333335,DQN
119,2745.9821428571427,DQN
120,2688.1856540084386,DQN
121,2658.590308370044,DQN
122,2539.406779661017,DQN
123,2467.901234567901,DQN
124,2673.75,DQN
125,2730.508474576271,DQN
126,2663.876651982379,DQN
127,2614.035087719298,DQN
128,2350.4166666666665,DQN
129,2570.222222222222,DQN
130,2710.7981220657275,DQN
131,2748.3720930232557,DQN
132,2708.294930875576,DQN
133,2659.7156398104266,DQN
134,2672.6457399103138,DQN
135,2712.5560538116592,DQN
136,2717.1945701357467,DQN
137,2555.309734513274,DQN
138,2672.92576419214,DQN
139,2711.8367346938776,DQN
140,2967.0833333333335,DQN
141,2919.1964285714284,DQN
142,2841.5254237288136,DQN
143,2986.206896551724,DQN
144,3090.497737556561,DQN
145,3200.0,DQN
146,3113.215859030837,DQN
147,3053.9473684210525,DQN
148,3086.0986547085204,DQN
149,3088.0,DQN
150,3228.755364806867,DQN
151,3180.2752293577983,DQN
152,3086.425339366516,DQN
153,3209.95670995671,DQN
154,3026.6949152542375,DQN
155,3235.8744394618834,DQN
156,3202.6905829596412,DQN
157,3191.6666666666665,DQN
158,3194.2477876106195,DQN
159,3443.171806167401,DQN
160,3329.14798206278,DQN
161,3480.821917808219,DQN
162,3334.8017621145373,DQN
163,3356.521739130435,DQN
164,3501.3574660633485,DQN
165,3506.3063063063064,DQN
166,3342.4242424242425,DQN
167,3357.6576576576576,DQN
168,3426.991150442478,DQN
169,3525.1063829787236,DQN
170,3384.4036697247707,DQN
171,3455.9633027522937,DQN
172,3471.818181818182,DQN
173,3336.521739130435,DQN
174,3482.7272727272725,DQN
175,3495.4545454545455,DQN
176,3667.7570093457944,DQN
177,3620.0,DQN
178,3487.7272727272725,DQN
179,3599.5305164319248,DQN
180,3794.607843137255,DQN
181,3666.1971830985917,DQN
182,3692.8909952606637,DQN
183,3520.4761904761904,DQN
184,3526.126126126126,DQN
185,3632.7354260089687,DQN
186,3688.2096069868994,DQN
187,3483.842794759825,DQN
188,3665.3333333333335,DQN
189,3655.1111111111113,DQN
190,3669.5238095238096,DQN
191,3409.9547511312217,DQN
192,3672.1461187214613,DQN
193,3526.5116279069766,DQN
194,3709.8214285714284,DQN
195,3652.073732718894,DQN
196,3736.842105263158,DQN
197,3831.5533980582522,DQN
198,3658.095238095238,DQN
0,3140.4109589041095,DQN
1,1848.148148148148,DQN
2,1735.5828220858896,DQN
3,1695.1515151515152,DQN
4,1840.7185628742516,DQN
5,1897.6608187134502,DQN
6,1771.0382513661202,DQN
7,1641.1483253588517,DQN
8,1680.7692307692307,DQN
9,1441.0569105691056,DQN
10,1671.4285714285713,DQN
11,1547.7732793522266,DQN
12,1761.5384615384614,DQN
13,1469.4980694980695,DQN
14,1626.5151515151515,DQN
15,1523.1939163498098,DQN
16,1667.3387096774193,DQN
17,1532.2709163346613,DQN
18,1376.5799256505577,DQN
19,1508.7912087912089,DQN
20,1500.3690036900368,DQN
21,1602.2222222222222,DQN
22,1666.023166023166,DQN
23,1692.3076923076924,DQN
24,1693.9759036144578,DQN
25,1698.4126984126983,DQN
26,1722.3048327137546,DQN
27,1782.7586206896551,DQN
28,1647.328244274809,DQN
29,1873.2075471698113,DQN
30,1946.3320463320463,DQN
31,1834.6153846153845,DQN
32,1857.5757575757575,DQN
33,1780.597014925373,DQN
34,1734.7328244274809,DQN
35,1679.2592592592594,DQN
36,1713.2075471698113,DQN
37,1786.5900383141764,DQN
38,1772.0149253731342,DQN
39,1735.0746268656717,DQN
40,1534.0823970037454,DQN
41,2047.244094488189,DQN
42,2066.9291338582675,DQN
43,2079.591836734694,DQN
44,1931.8897637795276,DQN
45,1936.4,DQN
46,1855.3846153846155,DQN
47,2028.4584980237155,DQN
48,1954.2168674698796,DQN
49,1807.9545454545455,DQN
50,1936.6037735849056,DQN
51,2195.6692913385828,DQN
52,2169.918699186992,DQN
53,1986.5079365079366,DQN
54,2077.394636015326,DQN
55,2113.725490196078,DQN
56,2314.4628099173556,DQN
57,2055.9055118110236,DQN
58,1978.5714285714287,DQN
59,2247.1544715447153,DQN
60,2101.190476190476,DQN
61,2541.8032786885246,DQN
62,2402.0661157024792,DQN
63,2314.0495867768595,DQN
64,2154.1832669322707,DQN
65,2168.379446640316,DQN
66,2126.2096774193546,DQN
67,2146.280991735537,DQN
68,2048.3739837398375,DQN
69,2260.569105691057,DQN
70,2146.7741935483873,DQN
71,2291.3385826771655,DQN
72,2267.3076923076924,DQN
73,2406.3025210084033,DQN
74,2569.6,DQN
75,2468.8524590163934,DQN
76,2402.4193548387098,DQN
77,2149.442379182156,DQN
78,2348.1481481481483,DQN
79,2225.5555555555557,DQN
80,2315.8490566037735,DQN
81,2299.2,DQN
82,2423.6434108527133,DQN
83,2348.076923076923,DQN
84,2389.84375,DQN
85,2370.0787401574803,DQN
86,2342.6356589147285,DQN
87,2524.705882352941,DQN
88,2357.0342205323195,DQN
89,2359.375,DQN
90,2481.818181818182,DQN
91,2425.1937984496126,DQN
92,2478.2442748091603,DQN
93,2352.851711026616,DQN
94,2565.8823529411766,DQN
95,2335.4716981132074,DQN
96,2459.922178988327,DQN
97,2456.521739130435,DQN
98,2574.144486692015,DQN
