Iteration,Value,Agent
0.0,184.466019417,DQN
1.0,80.0,DQN
2.0,95.0,DQN
3.0,102.019002375,DQN
4.0,108.068459658,DQN
5.0,112.155388471,DQN
6.0,112.747524752,DQN
7.0,123.366834171,DQN
8.0,133.037974684,DQN
9.0,174.00530504,DQN
10.0,167.336683417,DQN
11.0,209.554973822,DQN
12.0,219.14893617,DQN
13.0,218.279569892,DQN
14.0,230.0,DQN
15.0,236.968085106,DQN
16.0,231.451612903,DQN
17.0,228.590785908,DQN
18.0,236.997319035,DQN
19.0,232.446808511,DQN
20.0,241.321243523,DQN
21.0,221.923076923,DQN
22.0,223.96373057,DQN
23.0,173.716381418,DQN
24.0,194.430051813,DQN
25.0,179.746835443,DQN
26.0,172.351421189,DQN
27.0,183.121827411,DQN
28.0,180.407124682,DQN
29.0,166.496163683,DQN
30.0,179.262086514,DQN
31.0,185.076530612,DQN
32.0,184.415584416,DQN
33.0,168.205128205,DQN
34.0,165.633074935,DQN
35.0,187.792207792,DQN
36.0,162.313432836,DQN
37.0,183.290816327,DQN
38.0,181.592689295,DQN
39.0,190.183246073,DQN
40.0,172.193211488,DQN
41.0,165.512820513,DQN
42.0,143.181818182,DQN
43.0,152.525252525,DQN
44.0,150.492610837,DQN
45.0,131.873479319,DQN
46.0,162.846347607,DQN
47.0,130.721393035,DQN
48.0,154.0,DQN
49.0,167.574257426,DQN
50.0,138.024691358,DQN
51.0,160.847880299,DQN
52.0,157.63546798,DQN
53.0,166.832917706,DQN
54.0,172.681704261,DQN
55.0,186.883116883,DQN
56.0,160.512820513,DQN
57.0,177.07253886,DQN
58.0,175.769230769,DQN
59.0,185.180412371,DQN
60.0,155.934343434,DQN
61.0,142.307692308,DQN
62.0,158.417085427,DQN
63.0,157.848101266,DQN
64.0,153.417721519,DQN
65.0,166.326530612,DQN
66.0,158.312342569,DQN
67.0,161.596009975,DQN
68.0,147.243107769,DQN
69.0,167.46835443,DQN
70.0,176.953125,DQN
71.0,177.86259542,DQN
72.0,169.54887218,DQN
73.0,172.613065327,DQN
74.0,178.765432099,DQN
75.0,179.441624365,DQN
76.0,169.570707071,DQN
77.0,156.091370558,DQN
78.0,162.779156328,DQN
79.0,146.649484536,DQN
80.0,172.911392405,DQN
81.0,155.764411028,DQN
82.0,150.381679389,DQN
83.0,155.0,DQN
84.0,140.897755611,DQN
85.0,200.518134715,DQN
86.0,173.0,DQN
87.0,164.52020202,DQN
88.0,187.30964467,DQN
89.0,193.017456359,DQN
90.0,189.487179487,DQN
91.0,217.057291667,DQN
92.0,239.632545932,DQN
93.0,233.202099738,DQN
94.0,229.842931937,DQN
95.0,258.984375,DQN
96.0,250.531914894,DQN
97.0,256.684491979,DQN
98.0,252.597402597,DQN
99.0,254.50928382,DQN
100.0,263.815789474,DQN
101.0,259.6,DQN
102.0,258.909574468,DQN
103.0,254.761904762,DQN
104.0,253.116883117,DQN
105.0,263.860103627,DQN
