Iteration,Value,Agent
0.0,4518.18181818,DQN
1.0,0.0,DQN
2.0,72.7272727273,DQN
3.0,80.0,DQN
4.0,18.1818181818,DQN
5.0,136.363636364,DQN
6.0,60.0,DQN
7.0,90.9090909091,DQN
8.0,90.9090909091,DQN
9.0,27.2727272727,DQN
10.0,169.230769231,DQN
11.0,100.0,DQN
12.0,261.538461538,DQN
13.0,173.333333333,DQN
14.0,200.0,DQN
15.0,888.235294118,DQN
16.0,273.333333333,DQN
17.0,0.0,DQN
18.0,266.666666667,DQN
19.0,100.0,DQN
20.0,369.230769231,DQN
21.0,650.0,DQN
22.0,307.142857143,DQN
23.0,338.461538462,DQN
24.0,40.0,DQN
25.0,0.0,DQN
26.0,18.1818181818,DQN
27.0,236.363636364,DQN
28.0,0.0,DQN
29.0,227.272727273,DQN
30.0,0.0,DQN
31.0,45.4545454545,DQN
32.0,0.0,DQN
33.0,0.0,DQN
34.0,0.0,DQN
35.0,0.0,DQN
36.0,0.0,DQN
37.0,8.33333333333,DQN
38.0,18.1818181818,DQN
39.0,0.0,DQN
40.0,100.0,DQN
41.0,0.0,DQN
42.0,0.0,DQN
43.0,0.0,DQN
44.0,0.0,DQN
45.0,0.0,DQN
46.0,45.4545454545,DQN
47.0,0.0,DQN
48.0,0.0,DQN
49.0,46.1538461538,DQN
50.0,60.0,DQN
51.0,0.0,DQN
52.0,40.0,DQN
53.0,0.0,DQN
54.0,0.0,DQN
55.0,10.0,DQN
56.0,0.0,DQN
57.0,0.0,DQN
58.0,50.0,DQN
59.0,54.5454545455,DQN
60.0,0.0,DQN
61.0,0.0,DQN
62.0,0.0,DQN
63.0,0.0,DQN
64.0,0.0,DQN
65.0,0.0,DQN
66.0,0.0,DQN
67.0,0.0,DQN
68.0,0.0,DQN
69.0,0.0,DQN
70.0,0.0,DQN
71.0,0.0,DQN
72.0,63.6363636364,DQN
73.0,0.0,DQN
74.0,0.0,DQN
75.0,0.0,DQN
76.0,0.0,DQN
77.0,0.0,DQN
78.0,0.0,DQN
79.0,0.0,DQN
80.0,0.0,DQN
81.0,27.2727272727,DQN
82.0,0.0,DQN
83.0,0.0,DQN
84.0,0.0,DQN
85.0,0.0,DQN
86.0,0.0,DQN
87.0,0.0,DQN
88.0,9.09090909091,DQN
89.0,0.0,DQN
90.0,0.0,DQN
91.0,0.0,DQN
92.0,8.33333333333,DQN
93.0,36.3636363636,DQN
94.0,53.8461538462,DQN
95.0,36.3636363636,DQN
