Iteration,Value,Agent
0.0,75.9124087591,DQN
1.0,62.1818181818,DQN
2.0,74.0875912409,DQN
3.0,85.2941176471,DQN
4.0,182.641509434,DQN
5.0,216.475095785,DQN
6.0,184.291187739,DQN
7.0,178.03030303,DQN
8.0,212.741312741,DQN
9.0,311.693548387,DQN
10.0,327.822580645,DQN
11.0,324.596774194,DQN
12.0,396.734693878,DQN
13.0,411.203319502,DQN
14.0,380.833333333,DQN
15.0,448.290598291,DQN
16.0,495.652173913,DQN
17.0,520.346320346,DQN
18.0,528.125,DQN
19.0,654.460093897,DQN
20.0,582.959641256,DQN
21.0,835.211267606,DQN
22.0,745.161290323,DQN
23.0,964.563106796,DQN
24.0,1119.68911917,DQN
25.0,1114.50777202,DQN
26.0,1522.90502793,DQN
27.0,1573.59550562,DQN
28.0,1743.45238095,DQN
29.0,1814.53488372,DQN
30.0,1870.48192771,DQN
31.0,1994.79768786,DQN
32.0,1948.5380117,DQN
33.0,1708.87573964,DQN
34.0,2064.88095238,DQN
35.0,1987.4251497,DQN
36.0,2230.24691358,DQN
37.0,2271.875,DQN
38.0,2625.3164557,DQN
39.0,2376.39751553,DQN
40.0,2447.27272727,DQN
41.0,2580.89171975,DQN
42.0,2576.77419355,DQN
43.0,2845.39473684,DQN
44.0,2576.66666667,DQN
45.0,2888.74172185,DQN
46.0,3516.42857143,DQN
47.0,3772.53521127,DQN
48.0,3261.4379085,DQN
49.0,3108.2278481,DQN
50.0,3447.36842105,DQN
51.0,3249.04458599,DQN
52.0,3719.72789116,DQN
53.0,3732.87671233,DQN
54.0,3813.79310345,DQN
55.0,4057.04225352,DQN
56.0,4414.39393939,DQN
57.0,4168.14814815,DQN
58.0,4487.5,DQN
59.0,4224.47552448,DQN
60.0,4444.36090226,DQN
61.0,4448.8372093,DQN
62.0,4482.67716535,DQN
63.0,4484.8,DQN
64.0,4102.27272727,DQN
65.0,4163.04347826,DQN
66.0,4041.30434783,DQN
67.0,4635.55555556,DQN
68.0,4475.57251908,DQN
69.0,4333.57664234,DQN
70.0,4525.56390977,DQN
71.0,4407.75193798,DQN
72.0,4587.2,DQN
73.0,4774.59016393,DQN
74.0,4948.0,DQN
75.0,4622.83464567,DQN
76.0,4499.23076923,DQN
77.0,4613.28125,DQN
78.0,5100.0,DQN
79.0,5391.52542373,DQN
80.0,5358.82352941,DQN
81.0,5016.2601626,DQN
82.0,4917.6,DQN
83.0,4777.51937984,DQN
84.0,5116.12903226,DQN
85.0,4824.21875,DQN
86.0,4868.75,DQN
87.0,4581.20300752,DQN
88.0,5167.46031746,DQN
89.0,5280.64516129,DQN
90.0,5225.0,DQN
91.0,5355.28455285,DQN
92.0,5222.13114754,DQN
93.0,5510.74380165,DQN
94.0,5032.5203252,DQN
95.0,5546.66666667,DQN
96.0,5758.67768595,DQN
97.0,5818.8034188,DQN
98.0,5780.16528926,DQN
99.0,5449.58677686,DQN
100.0,5676.85950413,DQN
101.0,5797.45762712,DQN
102.0,5881.89655172,DQN
103.0,5595.93495935,DQN
104.0,5667.76859504,DQN
105.0,6000.0,DQN
106.0,5868.06722689,DQN
107.0,5686.55462185,DQN
108.0,5217.46031746,DQN
109.0,5455.2,DQN
110.0,5665.04065041,DQN
111.0,5516.93548387,DQN
112.0,5722.22222222,DQN
113.0,5665.04065041,DQN
114.0,5557.72357724,DQN
115.0,6093.16239316,DQN
116.0,5890.75630252,DQN
117.0,5946.21848739,DQN
118.0,5758.87096774,DQN
119.0,5341.35338346,DQN
120.0,5299.25373134,DQN
121.0,5542.74193548,DQN
122.0,6008.94308943,DQN
123.0,6109.01639344,DQN
124.0,5507.69230769,DQN
125.0,5387.02290076,DQN
126.0,5921.875,DQN
127.0,5646.09375,DQN
128.0,5930.70866142,DQN
129.0,6453.33333333,DQN
130.0,6341.12903226,DQN
131.0,6228.45528455,DQN
132.0,6368.33333333,DQN
133.0,6542.14876033,DQN
134.0,6421.95121951,DQN
135.0,6032.28346457,DQN
136.0,6522.76422764,DQN
137.0,5530.37037037,DQN
138.0,6098.4496124,DQN
139.0,6007.51879699,DQN
140.0,6335.9375,DQN
141.0,5854.19847328,DQN
142.0,6251.96850394,DQN
143.0,5888.46153846,DQN
144.0,6478.29457364,DQN
145.0,6777.5,DQN
146.0,6291.2,DQN
147.0,5799.24242424,DQN
148.0,5665.44117647,DQN
149.0,5329.41176471,DQN
150.0,5777.51937984,DQN
151.0,6148.8372093,DQN
152.0,6109.70149254,DQN
153.0,6116.8,DQN
154.0,6121.70542636,DQN
155.0,6798.38709677,DQN
156.0,6585.24590164,DQN
157.0,6471.2,DQN
158.0,5987.31343284,DQN
159.0,6370.54263566,DQN
160.0,5701.49253731,DQN
161.0,6346.34146341,DQN
162.0,6129.62962963,DQN
163.0,6344.88188976,DQN
164.0,6160.15037594,DQN
165.0,6325.58139535,DQN
166.0,6689.0625,DQN
167.0,7452.17391304,DQN
168.0,7807.89473684,DQN
169.0,6402.29007634,DQN
170.0,6343.30708661,DQN
171.0,6631.25,DQN
172.0,6526.19047619,DQN
173.0,6567.71653543,DQN
174.0,6691.40625,DQN
175.0,6913.2231405,DQN
176.0,7169.16666667,DQN
177.0,6765.57377049,DQN
178.0,6292.42424242,DQN
179.0,6140.0,DQN
180.0,6158.26771654,DQN
181.0,6385.60606061,DQN
182.0,6307.57575758,DQN
183.0,5912.03007519,DQN
184.0,6551.18110236,DQN
185.0,6537.79527559,DQN
186.0,6577.86259542,DQN
187.0,6529.92125984,DQN
188.0,6406.81818182,DQN
189.0,6807.14285714,DQN
190.0,6755.81395349,DQN
191.0,6360.0,DQN
192.0,6861.9047619,DQN
193.0,6888.46153846,DQN
194.0,6548.14814815,DQN
195.0,6836.15384615,DQN
196.0,7003.22580645,DQN
197.0,6930.76923077,DQN
198.0,6843.84615385,DQN
0.0,3.55871886121,DQN
1.0,2.8880866426,DQN
2.0,0.0,DQN
3.0,3.57142857143,DQN
4.0,12.1428571429,DQN
5.0,17.7536231884,DQN
6.0,14.440433213,DQN
7.0,9.31899641577,DQN
8.0,5.7761732852,DQN
9.0,8.63309352518,DQN
10.0,8.6642599278,DQN
11.0,21.5827338129,DQN
12.0,29.8181818182,DQN
13.0,20.0716845878,DQN
14.0,18.115942029,DQN
15.0,5.35714285714,DQN
16.0,3.54609929078,DQN
17.0,6.45161290323,DQN
18.0,0.0,DQN
19.0,4.27046263345,DQN
20.0,10.8303249097,DQN
21.0,44.1064638783,DQN
22.0,49.8054474708,DQN
23.0,37.8787878788,DQN
24.0,19.926199262,DQN
25.0,21.7712177122,DQN
26.0,20.802919708,DQN
27.0,2.86738351254,DQN
28.0,10.8695652174,DQN
29.0,9.48905109489,DQN
30.0,14.3369175627,DQN
31.0,7.97101449275,DQN
32.0,20.802919708,DQN
33.0,5.75539568345,DQN
34.0,20.5128205128,DQN
35.0,9.71223021583,DQN
36.0,8.89679715302,DQN
37.0,3.57142857143,DQN
38.0,6.7615658363,DQN
39.0,5.69395017794,DQN
40.0,2.13523131673,DQN
41.0,4.64285714286,DQN
42.0,6.7615658363,DQN
43.0,6.40569395018,DQN
44.0,4.60992907801,DQN
45.0,1.77304964539,DQN
46.0,0.709219858156,DQN
47.0,0.0,DQN
48.0,2.48226950355,DQN
49.0,8.5409252669,DQN
50.0,6.45161290323,DQN
51.0,7.16845878136,DQN
52.0,7.85714285714,DQN
53.0,14.3369175627,DQN
54.0,4.30107526882,DQN
55.0,11.5523465704,DQN
56.0,7.55395683453,DQN
57.0,9.35251798561,DQN
58.0,12.1771217712,DQN
59.0,5.03597122302,DQN
60.0,5.03597122302,DQN
61.0,5.71428571429,DQN
62.0,6.40569395018,DQN
63.0,2.13523131673,DQN
64.0,14.8014440433,DQN
65.0,6.07142857143,DQN
66.0,3.21428571429,DQN
67.0,2.5,DQN
68.0,2.49110320285,DQN
69.0,6.40569395018,DQN
70.0,13.2616487455,DQN
71.0,6.78571428571,DQN
72.0,4.98220640569,DQN
73.0,3.91459074733,DQN
74.0,1.42348754448,DQN
75.0,2.83687943262,DQN
76.0,4.27046263345,DQN
77.0,3.57142857143,DQN
78.0,2.5,DQN
79.0,2.83687943262,DQN
80.0,5.39568345324,DQN
81.0,11.4695340502,DQN
82.0,0.0,DQN
83.0,2.12765957447,DQN
84.0,4.25531914894,DQN
85.0,3.57142857143,DQN
86.0,2.12765957447,DQN
87.0,10.6761565836,DQN
88.0,6.7615658363,DQN
89.0,5.67375886525,DQN
90.0,2.83687943262,DQN
91.0,1.41843971631,DQN
92.0,0.0,DQN
93.0,2.12765957447,DQN
94.0,2.12765957447,DQN
95.0,2.12765957447,DQN
96.0,10.3202846975,DQN
97.0,8.15602836879,DQN
98.0,3.1914893617,DQN
99.0,2.12765957447,DQN
100.0,2.83687943262,DQN
101.0,2.83687943262,DQN
102.0,1.77304964539,DQN
103.0,2.83687943262,DQN
104.0,4.60992907801,DQN
105.0,1.41843971631,DQN
106.0,2.12765957447,DQN
107.0,0.709219858156,DQN
108.0,3.54609929078,DQN
109.0,3.90070921986,DQN
110.0,3.1914893617,DQN
111.0,5.67375886525,DQN
112.0,2.83687943262,DQN
113.0,2.83687943262,DQN
114.0,3.90070921986,DQN
115.0,3.90070921986,DQN
116.0,1.77304964539,DQN
117.0,7.47330960854,DQN
118.0,1.41843971631,DQN
119.0,1.41843971631,DQN
120.0,4.96453900709,DQN
121.0,3.90070921986,DQN
122.0,4.60992907801,DQN
123.0,2.83687943262,DQN
124.0,2.12765957447,DQN
125.0,2.48226950355,DQN
126.0,2.12765957447,DQN
127.0,1.41843971631,DQN
128.0,1.41843971631,DQN
129.0,5.31914893617,DQN
130.0,1.41843971631,DQN
131.0,2.48226950355,DQN
132.0,1.77304964539,DQN
133.0,0.0,DQN
134.0,2.83687943262,DQN
135.0,3.1914893617,DQN
136.0,0.709219858156,DQN
137.0,3.54609929078,DQN
138.0,1.41843971631,DQN
139.0,2.12765957447,DQN
140.0,6.40569395018,DQN
141.0,1.41843971631,DQN
142.0,2.12765957447,DQN
143.0,2.12765957447,DQN
144.0,1.06382978723,DQN
145.0,1.41843971631,DQN
146.0,0.0,DQN
147.0,0.0,DQN
148.0,0.0,DQN
149.0,0.709219858156,DQN
150.0,0.709219858156,DQN
151.0,0.0,DQN
152.0,1.77304964539,DQN
153.0,1.77304964539,DQN
154.0,0.0,DQN
155.0,1.42348754448,DQN
156.0,3.55871886121,DQN
157.0,2.13523131673,DQN
158.0,1.77304964539,DQN
159.0,1.41843971631,DQN
160.0,4.96453900709,DQN
161.0,1.41843971631,DQN
162.0,1.41843971631,DQN
163.0,0.0,DQN
164.0,2.12765957447,DQN
165.0,0.0,DQN
166.0,0.709219858156,DQN
167.0,0.0,DQN
168.0,0.709219858156,DQN
169.0,4.96453900709,DQN
170.0,1.41843971631,DQN
171.0,1.06382978723,DQN
172.0,1.41843971631,DQN
173.0,0.0,DQN
174.0,1.77304964539,DQN
175.0,0.0,DQN
176.0,1.41843971631,DQN
177.0,0.709219858156,DQN
178.0,0.709219858156,DQN
179.0,2.12765957447,DQN
180.0,0.709219858156,DQN
181.0,0.0,DQN
182.0,0.709219858156,DQN
183.0,1.41843971631,DQN
184.0,4.96453900709,DQN
185.0,0.0,DQN
186.0,0.709219858156,DQN
187.0,0.0,DQN
188.0,2.12765957447,DQN
189.0,0.0,DQN
190.0,2.12765957447,DQN
191.0,0.709219858156,DQN
192.0,4.25531914894,DQN
193.0,1.41843971631,DQN
194.0,5.0,DQN
195.0,3.90070921986,DQN
196.0,2.13523131673,DQN
197.0,2.84697508897,DQN
198.0,2.13523131673,DQN
0.0,56.204379562,DQN
1.0,56.204379562,DQN
2.0,41.0909090909,DQN
3.0,58.2417582418,DQN
4.0,28.2608695652,DQN
5.0,36.9963369963,DQN
6.0,19.8555956679,DQN
7.0,73.3840304183,DQN
8.0,49.6296296296,DQN
9.0,15.2173913043,DQN
10.0,50.5494505495,DQN
11.0,51.8518518519,DQN
12.0,69.6296296296,DQN
13.0,76.8656716418,DQN
14.0,81.0408921933,DQN
15.0,124.809160305,DQN
16.0,89.138576779,DQN
17.0,165.250965251,DQN
18.0,135.741444867,DQN
19.0,173.643410853,DQN
20.0,156.420233463,DQN
21.0,154.961832061,DQN
22.0,125.660377358,DQN
23.0,227.413127413,DQN
24.0,134.46969697,DQN
25.0,299.203187251,DQN
26.0,272.111553785,DQN
27.0,280.894308943,DQN
28.0,306.910569106,DQN
29.0,344.444444444,DQN
30.0,341.152263374,DQN
31.0,315.226337449,DQN
32.0,265.873015873,DQN
33.0,347.5,DQN
34.0,424.47257384,DQN
35.0,356.066945607,DQN
36.0,402.083333333,DQN
37.0,425.0,DQN
38.0,440.663900415,DQN
39.0,390.28340081,DQN
40.0,465.12605042,DQN
41.0,884.210526316,DQN
42.0,806.103286385,DQN
43.0,952.631578947,DQN
44.0,1010.14492754,DQN
45.0,1375.66137566,DQN
46.0,1601.64835165,DQN
47.0,1868.75,DQN
48.0,1844.69273743,DQN
49.0,1858.28571429,DQN
50.0,1722.28571429,DQN
