Iteration,Value,Agent
0.0,162.23709369,DQN
1.0,302.237871674,DQN
2.0,380.438931298,DQN
3.0,336.14516129,DQN
4.0,327.341772152,DQN
5.0,329.464012251,DQN
6.0,389.060773481,DQN
7.0,450.4,DQN
8.0,475.883905013,DQN
9.0,480.763157895,DQN
10.0,489.526462396,DQN
11.0,482.77486911,DQN
12.0,466.024691358,DQN
13.0,447.821100917,DQN
14.0,481.893939394,DQN
15.0,492.425,DQN
16.0,470.361445783,DQN
17.0,469.342403628,DQN
18.0,467.110609481,DQN
19.0,441.165254237,DQN
20.0,481.937984496,DQN
21.0,466.379310345,DQN
22.0,463.820960699,DQN
23.0,458.165548098,DQN
24.0,475.178997613,DQN
25.0,480.76372315,DQN
26.0,481.856435644,DQN
27.0,470.840909091,DQN
28.0,428.846153846,DQN
29.0,420.219560878,DQN
30.0,445.164835165,DQN
31.0,480.859188544,DQN
32.0,470.063424947,DQN
33.0,473.665943601,DQN
34.0,478.253588517,DQN
35.0,471.498881432,DQN
36.0,473.769751693,DQN
37.0,446.504065041,DQN
38.0,504.123006834,DQN
39.0,496.386363636,DQN
40.0,509.127516779,DQN
41.0,494.260485651,DQN
42.0,498.680412371,DQN
43.0,502.740585774,DQN
44.0,523.477321814,DQN
45.0,527.604395604,DQN
46.0,547.892271663,DQN
47.0,537.004504505,DQN
48.0,532.358276644,DQN
49.0,525.307017544,DQN
50.0,552.282878412,DQN
51.0,551.355932203,DQN
52.0,547.75175644,DQN
53.0,537.858627859,DQN
54.0,566.44295302,DQN
55.0,575.238095238,DQN
56.0,577.826086957,DQN
57.0,576.009615385,DQN
58.0,597.091836735,DQN
59.0,562.336244541,DQN
60.0,585.424528302,DQN
61.0,594.398249453,DQN
62.0,594.435146444,DQN
63.0,616.829268293,DQN
64.0,603.152400835,DQN
65.0,620.236406619,DQN
66.0,603.25,DQN
67.0,619.648033126,DQN
68.0,609.574036511,DQN
69.0,636.905829596,DQN
70.0,663.047619048,DQN
71.0,621.406926407,DQN
72.0,619.422680412,DQN
73.0,601.689860835,DQN
74.0,612.819472617,DQN
75.0,599.522821577,DQN
76.0,630.514541387,DQN
77.0,641.566523605,DQN
78.0,623.305439331,DQN
79.0,607.113821138,DQN
80.0,612.731092437,DQN
81.0,591.044176707,DQN
82.0,603.791666667,DQN
83.0,611.977777778,DQN
84.0,629.583333333,DQN
85.0,621.113490364,DQN
86.0,603.408163265,DQN
87.0,584.095238095,DQN
88.0,604.881422925,DQN
89.0,599.226415094,DQN
90.0,621.848906561,DQN
91.0,600.231213873,DQN
92.0,586.223091977,DQN
93.0,602.44047619,DQN
94.0,616.578947368,DQN
95.0,594.176245211,DQN
96.0,635.683760684,DQN
97.0,628.92494929,DQN
98.0,622.077922078,DQN
99.0,618.530020704,DQN
100.0,614.732673267,DQN
101.0,625.437881874,DQN
102.0,611.851851852,DQN
103.0,625.218340611,DQN
104.0,623.558282209,DQN
105.0,604.282907662,DQN
106.0,630.584677419,DQN
107.0,642.380952381,DQN
108.0,617.773019272,DQN
109.0,576.623616236,DQN
110.0,592.164750958,DQN
111.0,638.076923077,DQN
112.0,610.042553191,DQN
113.0,620.536082474,DQN
114.0,601.497120921,DQN
115.0,572.915129151,DQN
116.0,595.703125,DQN
117.0,596.40776699,DQN
118.0,607.361111111,DQN
119.0,627.263374486,DQN
120.0,609.077568134,DQN
121.0,605.900621118,DQN
122.0,591.798418972,DQN
123.0,610.647773279,DQN
124.0,574.343629344,DQN
125.0,589.287090559,DQN
126.0,604.180327869,DQN
127.0,600.836734694,DQN
128.0,620.993520518,DQN
129.0,616.434599156,DQN
130.0,594.702380952,DQN
131.0,598.665254237,DQN
132.0,606.707317073,DQN
133.0,601.329243354,DQN
134.0,595.083333333,DQN
135.0,593.651115619,DQN
136.0,585.57956778,DQN
137.0,606.412371134,DQN
138.0,614.639830508,DQN
139.0,616.080508475,DQN
140.0,606.746987952,DQN
141.0,602.949494949,DQN
142.0,581.683168317,DQN
143.0,574.837476099,DQN
144.0,607.871900826,DQN
145.0,599.269776876,DQN
146.0,614.913043478,DQN
147.0,599.722814499,DQN
148.0,580.284090909,DQN
149.0,593.054474708,DQN
150.0,580.239410681,DQN
151.0,588.647058824,DQN
152.0,580.962343096,DQN
153.0,565.586592179,DQN
154.0,586.370656371,DQN
155.0,591.526717557,DQN
156.0,586.848249027,DQN
157.0,585.173745174,DQN
158.0,584.186915888,DQN
159.0,591.519699812,DQN
160.0,594.94047619,DQN
161.0,568.676748582,DQN
162.0,581.072088725,DQN
163.0,565.244755245,DQN
164.0,558.719298246,DQN
165.0,584.214417745,DQN
166.0,579.545454545,DQN
167.0,570.262172285,DQN
168.0,557.322970639,DQN
169.0,586.022304833,DQN
170.0,573.560606061,DQN
171.0,575.376146789,DQN
172.0,567.80669145,DQN
173.0,566.13592233,DQN
174.0,552.639138241,DQN
175.0,561.227436823,DQN
176.0,572.760511883,DQN
177.0,560.211640212,DQN
178.0,552.983114447,DQN
179.0,576.245136187,DQN
180.0,581.362763916,DQN
181.0,566.762589928,DQN
182.0,575.328467153,DQN
183.0,585.808966862,DQN
184.0,589.402697495,DQN
185.0,584.245283019,DQN
186.0,555.604395604,DQN
187.0,577.462121212,DQN
188.0,569.152542373,DQN
189.0,582.675159236,DQN
190.0,569.575289575,DQN
191.0,576.90248566,DQN
192.0,567.514124294,DQN
193.0,571.494023904,DQN
194.0,551.355932203,DQN
195.0,555.0,DQN
196.0,572.003745318,DQN
197.0,568.554216867,DQN
198.0,559.617590822,DQN
0.0,147.887970615,DQN
1.0,288.774885145,DQN
2.0,368.25,DQN
3.0,353.86440678,DQN
4.0,380.128913444,DQN
5.0,407.44,DQN
6.0,401.467710372,DQN
7.0,361.872852234,DQN
8.0,392.661596958,DQN
9.0,445.876777251,DQN
10.0,479.064171123,DQN
11.0,480.695187166,DQN
12.0,469.732360097,DQN
13.0,469.819121447,DQN
14.0,462.895927602,DQN
15.0,471.558752998,DQN
16.0,447.934782609,DQN
17.0,470.938271605,DQN
18.0,482.048192771,DQN
19.0,504.772117962,DQN
20.0,455.055928412,DQN
21.0,458.214285714,DQN
22.0,464.319248826,DQN
23.0,446.00886918,DQN
24.0,476.650366748,DQN
25.0,482.144578313,DQN
26.0,486.042154567,DQN
27.0,480.888382688,DQN
28.0,466.404494382,DQN
29.0,439.24796748,DQN
30.0,462.328159645,DQN
31.0,468.995215311,DQN
32.0,474.95215311,DQN
33.0,476.147757256,DQN
34.0,442.142857143,DQN
35.0,454.904051173,DQN
36.0,498.746803069,DQN
37.0,506.423357664,DQN
38.0,505.737704918,DQN
39.0,487.816593886,DQN
40.0,440.390143737,DQN
41.0,457.18,DQN
42.0,460.355648536,DQN
43.0,467.893569845,DQN
44.0,526.5374677,DQN
45.0,546.649350649,DQN
46.0,521.158690176,DQN
47.0,545.961995249,DQN
48.0,513.503480278,DQN
49.0,499.797752809,DQN
50.0,458.011811024,DQN
51.0,529.106280193,DQN
52.0,570.714285714,DQN
53.0,519.131455399,DQN
54.0,502.873563218,DQN
55.0,460.610997963,DQN
56.0,533.682926829,DQN
57.0,530.070754717,DQN
58.0,560.024691358,DQN
59.0,579.357326478,DQN
60.0,566.256281407,DQN
61.0,532.844243792,DQN
62.0,527.676056338,DQN
63.0,534.031890661,DQN
64.0,585.714285714,DQN
65.0,567.84503632,DQN
66.0,574.114713217,DQN
67.0,570.198511166,DQN
68.0,567.748815166,DQN
69.0,556.976744186,DQN
70.0,547.787810384,DQN
71.0,542.882882883,DQN
72.0,563.271889401,DQN
73.0,560.404494382,DQN
74.0,548.28125,DQN
75.0,572.482758621,DQN
76.0,573.234624146,DQN
77.0,573.858447489,DQN
78.0,596.136363636,DQN
79.0,583.247311828,DQN
80.0,587.655913978,DQN
81.0,596.967741935,DQN
82.0,587.532751092,DQN
83.0,589.753363229,DQN
84.0,603.106575964,DQN
85.0,594.954751131,DQN
86.0,589.846153846,DQN
87.0,583.251028807,DQN
88.0,588.802660754,DQN
89.0,599.303370787,DQN
90.0,609.556074766,DQN
91.0,617.337962963,DQN
92.0,608.298319328,DQN
93.0,615.477855478,DQN
94.0,605.736607143,DQN
95.0,594.427966102,DQN
96.0,609.119638826,DQN
97.0,643.58490566,DQN
98.0,608.159090909,DQN
99.0,608.660714286,DQN
100.0,589.956427015,DQN
101.0,593.401826484,DQN
102.0,609.497816594,DQN
103.0,651.606714628,DQN
104.0,632.245862884,DQN
105.0,598.945054945,DQN
106.0,618.665207877,DQN
107.0,627.855530474,DQN
108.0,588.281573499,DQN
109.0,587.721774194,DQN
110.0,602.828947368,DQN
111.0,633.854875283,DQN
112.0,625.135746606,DQN
113.0,613.177777778,DQN
114.0,612.926829268,DQN
115.0,584.588477366,DQN
116.0,570.667976424,DQN
117.0,605.35637149,DQN
118.0,583.874239351,DQN
119.0,593.799582463,DQN
120.0,585.769230769,DQN
121.0,593.755186722,DQN
122.0,603.978947368,DQN
123.0,620.248306998,DQN
124.0,607.43697479,DQN
125.0,592.594142259,DQN
126.0,585.118110236,DQN
127.0,597.109207709,DQN
128.0,617.660455487,DQN
129.0,588.30078125,DQN
130.0,602.312373225,DQN
131.0,587.387755102,DQN
132.0,599.750519751,DQN
133.0,602.60960334,DQN
134.0,602.708757637,DQN
135.0,605.415821501,DQN
136.0,613.298538622,DQN
137.0,609.49044586,DQN
138.0,613.347193347,DQN
139.0,605.618860511,DQN
140.0,619.979079498,DQN
141.0,601.649694501,DQN
142.0,610.566037736,DQN
143.0,588.246628131,DQN
144.0,605.058139535,DQN
