Iteration,Value,Agent
0,514.9805447470817,DQN
1,367.6892950391645,DQN
2,553.5181236673774,DQN
3,1090.991902834008,DQN
4,1484.0801886792453,DQN
5,1477.866972477064,DQN
6,2212.5,DQN
7,2140.029761904762,DQN
8,2165.2694610778444,DQN
9,1701.8181818181818,DQN
10,1802.0935960591132,DQN
11,2144.9127906976746,DQN
12,2244.0476190476193,DQN
13,2147.2067039106146,DQN
14,2230.1428571428573,DQN
15,2438.871951219512,DQN
16,3114.230769230769,DQN
17,3275.3875968992247,DQN
18,3657.983193277311,DQN
19,3178.6496350364964,DQN
20,3694.7916666666665,DQN
21,3721.951219512195,DQN
22,4708.25,DQN
23,3784.3253968253966,DQN
24,4722.0,DQN
25,5117.741935483871,DQN
26,4727.669902912621,DQN
27,4909.25,DQN
28,4579.481132075472,DQN
29,4955.050505050505,DQN
30,5247.368421052632,DQN
31,4711.519607843137,DQN
32,5168.81443298969,DQN
33,5206.8421052631575,DQN
34,5117.01030927835,DQN
35,5100.0,DQN
36,5633.146067415731,DQN
37,5251.0526315789475,DQN
38,5575.0,DQN
39,5255.526315789473,DQN
40,5419.210526315789,DQN
41,5225.78125,DQN
42,5817.329545454545,DQN
43,5314.0625,DQN
44,5129.79797979798,DQN
45,5715.168539325843,DQN
46,6337.195121951219,DQN
47,5312.5,DQN
48,5783.333333333333,DQN
49,5621.467391304348,DQN
50,5077.227722772277,DQN
51,5714.8351648351645,DQN
52,5454.166666666667,DQN
53,5821.978021978022,DQN
54,5942.897727272727,DQN
55,6595.37037037037,DQN
56,6384.036144578313,DQN
57,6376.204819277108,DQN
58,5768.20652173913,DQN
59,5852.5,DQN
60,5970.786516853933,DQN
61,6034.375,DQN
62,6049.712643678161,DQN
63,6708.75,DQN
64,6827.848101265823,DQN
65,6625.0,DQN
66,6991.98717948718,DQN
67,6617.987804878048,DQN
68,6244.277108433735,DQN
69,6122.9885057471265,DQN
70,5834.166666666667,DQN
71,6031.179775280899,DQN
72,5766.129032258064,DQN
73,6322.35294117647,DQN
74,7490.666666666667,DQN
75,6208.620689655172,DQN
76,6630.487804878048,DQN
77,6169.540229885058,DQN
78,5605.46875,DQN
79,6102.777777777777,DQN
80,6723.475609756098,DQN
81,7156.089743589743,DQN
82,6372.126436781609,DQN
83,6638.253012048192,DQN
84,6554.117647058823,DQN
85,7010.493827160494,DQN
86,6541.764705882353,DQN
87,6008.333333333333,DQN
88,6375.0,DQN
89,6236.23595505618,DQN
90,6752.16049382716,DQN
91,6215.625,DQN
92,6692.469879518072,DQN
93,7369.1558441558445,DQN
94,6707.22891566265,DQN
95,6660.240963855422,DQN
96,7047.5,DQN
97,5950.0,DQN
98,6050.815217391304,DQN
99,7080.379746835443,DQN
100,7219.480519480519,DQN
101,6597.058823529412,DQN
102,6956.172839506173,DQN
