Iteration,Value,Agent
0,478.9189189189189,DQN
1,245.3183520599251,DQN
2,267.72908366533864,DQN
3,275.9259259259259,DQN
4,308.130081300813,DQN
5,303.50194552529183,DQN
6,304.7808764940239,DQN
7,329.5774647887324,DQN
8,322.97297297297297,DQN
9,320.36199095022624,DQN
10,382.0652173913044,DQN
11,396.4824120603015,DQN
12,467.2316384180791,DQN
13,499.468085106383,DQN
14,500.43290043290045,DQN
15,681.437125748503,DQN
16,634.2857142857143,DQN
17,666.5217391304348,DQN
18,733.3333333333334,DQN
19,748.0916030534352,DQN
20,937.3983739837398,DQN
21,1003.2520325203252,DQN
22,1173.3333333333333,DQN
23,1204.3062200956938,DQN
24,1392.7461139896373,DQN
25,1272.0,DQN
26,1392.063492063492,DQN
27,1411.4427860696517,DQN
28,1552.808988764045,DQN
29,1732.768361581921,DQN
30,1575.916230366492,DQN
31,1764.942528735632,DQN
32,1919.4285714285713,DQN
33,1865.934065934066,DQN
34,1964.9122807017543,DQN
35,2007.142857142857,DQN
36,2020.3488372093022,DQN
37,2317.283950617284,DQN
38,2343.2926829268295,DQN
39,2073.7430167597763,DQN
40,2000.0,DQN
41,2001.0416666666667,DQN
42,2300.602409638554,DQN
43,2253.1791907514453,DQN
44,2547.560975609756,DQN
45,2728.834355828221,DQN
46,2190.8045977011493,DQN
47,2649.7041420118344,DQN
48,2720.731707317073,DQN
49,2562.5730994152045,DQN
50,2640.6976744186045,DQN
51,2819.3939393939395,DQN
52,2511.176470588235,DQN
53,2384.7953216374267,DQN
54,2203.4883720930234,DQN
55,2555.9523809523807,DQN
56,2685.294117647059,DQN
57,2648.5207100591715,DQN
58,3032.0754716981132,DQN
59,3021.11801242236,DQN
60,3040.506329113924,DQN
61,2772.0779220779223,DQN
62,2840.9638554216867,DQN
63,3488.235294117647,DQN
64,3203.0674846625766,DQN
65,3279.0123456790125,DQN
66,2890.3030303030305,DQN
67,2996.951219512195,DQN
68,3082.317073170732,DQN
69,3003.75,DQN
70,2903.7735849056603,DQN
71,3036.0248447204967,DQN
72,3201.9108280254777,DQN
73,2868.3544303797466,DQN
74,2986.1635220125786,DQN
75,2918.2926829268295,DQN
76,3313.3333333333335,DQN
77,3037.974683544304,DQN
78,2687.878787878788,DQN
79,3107.0063694267515,DQN
80,3150.0,DQN
81,2529.0697674418607,DQN
82,2573.372781065089,DQN
83,2589.6969696969695,DQN
84,2558.823529411765,DQN
85,2451.4450867052024,DQN
86,2752.5641025641025,DQN
87,2463.690476190476,DQN
88,2423.9766081871344,DQN
89,2287.6404494382023,DQN
90,2511.5606936416184,DQN
91,2719.7604790419164,DQN
92,2648.214285714286,DQN
93,2509.039548022599,DQN
94,2628.5714285714284,DQN
95,2653.1791907514453,DQN
96,2902.4539877300613,DQN
97,2911.377245508982,DQN
98,2740.223463687151,DQN
99,2546.551724137931,DQN
100,2632.544378698225,DQN
101,2237.2972972972975,DQN
102,2658.823529411765,DQN
103,2496.6101694915255,DQN
104,2786.285714285714,DQN
105,2542.391304347826,DQN
106,2248.3870967741937,DQN
107,2856.1403508771928,DQN
108,2743.575418994413,DQN
109,2526.553672316384,DQN
110,2635.7954545454545,DQN
111,2485.4054054054054,DQN
112,2733.8888888888887,DQN
113,2433.3333333333335,DQN
114,2337.222222222222,DQN
115,2579.2134831460676,DQN
116,2508.839779005525,DQN
117,2812.6436781609195,DQN
118,2495.1612903225805,DQN
119,2708.4745762711864,DQN
120,2468.3333333333335,DQN
121,2713.2183908045977,DQN
122,2785.632183908046,DQN
123,2712.6373626373625,DQN
124,2449.73544973545,DQN
125,2627.5280898876404,DQN
126,2420.5405405405404,DQN
127,2386.772486772487,DQN
128,2426.8817204301076,DQN
129,2394.2708333333335,DQN
130,2745.4545454545455,DQN
131,2182.9145728643216,DQN
132,2491.9786096256685,DQN
133,2461.139896373057,DQN
134,2507.9545454545455,DQN
135,2471.6666666666665,DQN
136,2710.382513661202,DQN
137,2650.0,DQN
138,2447.5409836065573,DQN
139,2427.2727272727275,DQN
140,2782.285714285714,DQN
141,2657.541899441341,DQN
142,2625.966850828729,DQN
143,2669.060773480663,DQN
144,2298.5,DQN
145,2385.1063829787236,DQN
146,2380.6629834254145,DQN
147,2462.162162162162,DQN
148,2453.7634408602153,DQN
149,2557.6271186440677,DQN
150,2501.5625,DQN
151,2641.5730337078653,DQN
152,2077.5510204081634,DQN
153,2059.3301435406697,DQN
154,2362.4338624338625,DQN
155,2418.6813186813188,DQN
156,2524.1935483870966,DQN
157,2591.2087912087914,DQN
158,2569.021739130435,DQN
159,2555.31914893617,DQN
160,2526.086956521739,DQN
161,2611.6666666666665,DQN
162,2175.0,DQN
163,2482.1052631578946,DQN
164,2517.021276595745,DQN
165,2485.7894736842104,DQN
166,2645.945945945946,DQN
167,2718.5792349726776,DQN
