Iteration,Value,Agent
0,78.23529411764706,DQN
1,181.95211786372008,DQN
2,232.887189292543,DQN
3,227.18253968253967,DQN
4,304.1407867494824,DQN
5,474.89539748953973,DQN
6,531.9290465631929,DQN
7,432.5,DQN
8,410.3070175438597,DQN
9,562.6086956521739,DQN
10,634.4155844155844,DQN
11,664.0522875816994,DQN
12,672.1491228070175,DQN
13,714.4796380090497,DQN
14,846.0591133004926,DQN
15,867.1679197994987,DQN
16,996.514745308311,DQN
17,1059.8870056497176,DQN
18,1159.8837209302326,DQN
19,1260.6707317073171,DQN
20,1401.9417475728155,DQN
21,1356.4668769716088,DQN
22,1520.6666666666667,DQN
23,1870.188679245283,DQN
24,2008.203125,DQN
25,2186.63967611336,DQN
26,2552.401746724891,DQN
27,2406.7510548523205,DQN
28,3176.5853658536585,DQN
29,3623.529411764706,DQN
30,4164.327485380117,DQN
31,3873.8888888888887,DQN
32,4163.953488372093,DQN
33,5226.712328767123,DQN
34,4311.976047904192,DQN
35,5128.0,DQN
36,6521.6,DQN
37,7076.271186440678,DQN
38,8392.079207920791,DQN
39,8956.25,DQN
40,9458.695652173914,DQN
41,10181.39534883721,DQN
42,9817.582417582418,DQN
43,10474.418604651162,DQN
44,10301.149425287356,DQN
45,10322.988505747126,DQN
46,10541.176470588236,DQN
47,10736.904761904761,DQN
48,10791.666666666666,DQN
49,10319.540229885057,DQN
50,11381.25,DQN
51,10953.012048192772,DQN
52,10548.235294117647,DQN
53,10694.047619047618,DQN
54,10406.896551724138,DQN
55,10684.52380952381,DQN
56,10441.860465116279,DQN
57,10912.048192771084,DQN
58,10590.588235294117,DQN
59,10623.809523809523,DQN
60,10982.926829268292,DQN
61,10715.47619047619,DQN
62,11969.736842105263,DQN
63,10787.951807228916,DQN
64,11079.268292682927,DQN
65,11416.25,DQN
66,11308.75,DQN
67,11498.73417721519,DQN
68,11305.0,DQN
69,11303.75,DQN
70,11463.291139240506,DQN
71,11195.061728395061,DQN
72,11517.721518987342,DQN
73,11776.923076923076,DQN
74,11138.271604938273,DQN
75,11885.526315789473,DQN
76,11607.692307692309,DQN
77,11212.345679012345,DQN
78,11301.25,DQN
79,11800.0,DQN
80,11201.234567901234,DQN
81,11531.645569620254,DQN
82,11837.662337662337,DQN
83,11867.532467532468,DQN
84,12468.918918918918,DQN
85,11515.189873417721,DQN
86,11944.155844155845,DQN
87,12306.666666666666,DQN
88,12150.0,DQN
89,10658.823529411764,DQN
90,11642.307692307691,DQN
91,12178.666666666666,DQN
92,12440.54054054054,DQN
93,11941.558441558442,DQN
94,12146.052631578947,DQN
95,11734.615384615385,DQN
96,12142.105263157895,DQN
97,11925.974025974027,DQN
98,11935.064935064935,DQN
99,12047.368421052632,DQN
