Iteration,Value,Agent
0,184.46601941747574,DQN
1,80.0,DQN
2,95.0,DQN
3,102.0190023752969,DQN
4,108.06845965770171,DQN
5,112.15538847117794,DQN
6,112.74752475247524,DQN
7,123.36683417085428,DQN
8,133.0379746835443,DQN
9,174.0053050397878,DQN
10,167.33668341708542,DQN
11,209.55497382198953,DQN
12,219.14893617021278,DQN
13,218.27956989247312,DQN
14,230.0,DQN
15,236.96808510638297,DQN
16,231.4516129032258,DQN
17,228.59078590785907,DQN
18,236.99731903485255,DQN
19,232.4468085106383,DQN
20,241.32124352331607,DQN
21,221.92307692307693,DQN
22,223.96373056994818,DQN
23,173.7163814180929,DQN
24,194.4300518134715,DQN
25,179.74683544303798,DQN
26,172.3514211886305,DQN
27,183.12182741116752,DQN
28,180.40712468193385,DQN
29,166.49616368286445,DQN
30,179.26208651399492,DQN
31,185.0765306122449,DQN
32,184.41558441558442,DQN
33,168.2051282051282,DQN
34,165.63307493540051,DQN
35,187.7922077922078,DQN
36,162.3134328358209,DQN
37,183.2908163265306,DQN
38,181.59268929503915,DQN
39,190.18324607329842,DQN
40,172.19321148825065,DQN
41,165.51282051282053,DQN
42,143.1818181818182,DQN
43,152.5252525252525,DQN
44,150.49261083743843,DQN
45,131.87347931873478,DQN
46,162.8463476070529,DQN
47,130.72139303482587,DQN
48,154.0,DQN
49,167.5742574257426,DQN
50,138.02469135802468,DQN
51,160.84788029925187,DQN
52,157.63546798029557,DQN
53,166.83291770573567,DQN
54,172.68170426065163,DQN
55,186.88311688311688,DQN
56,160.51282051282053,DQN
57,177.07253886010363,DQN
58,175.76923076923077,DQN
59,185.18041237113403,DQN
60,155.93434343434345,DQN
61,142.30769230769232,DQN
62,158.41708542713567,DQN
63,157.84810126582278,DQN
64,153.41772151898735,DQN
65,166.3265306122449,DQN
66,158.31234256926953,DQN
67,161.59600997506234,DQN
68,147.24310776942355,DQN
69,167.46835443037975,DQN
70,176.953125,DQN
71,177.86259541984734,DQN
72,169.54887218045113,DQN
73,172.61306532663318,DQN
74,178.76543209876544,DQN
75,179.44162436548223,DQN
76,169.57070707070707,DQN
77,156.09137055837564,DQN
78,162.77915632754343,DQN
79,146.64948453608247,DQN
