a,b,c
-0.7031873098624105,-0.49028236278771464,-0.3218143296501526
-1.7550787171239868,0.20666447021383047,-2.011264572814634
-0.5572507081239421,0.3372170084417056,1.5488359716694058
-1.3707365582609627,1.4252913986629026,-0.2794639098029346
-0.559627906760132,1.186383367445606,1.6985189051376623
-1.6912201576405048,-0.6995228442321605,0.582962841937446
0.9782226298198076,-1.2173721054718658,-1.3293954484318342
-0.001454742266428668,-1.3146526837845254,-0.37961174341756554
1.265210647376645,0.12066774406890175,0.14794177849860185
-2.7537257920074936,-0.3568963241881448,0.00771783656034255
1.4782771611306014,-0.957614628561729,1.3290081066145112
-0.9858496301914452,0.47155720186813443,-0.008746529498673312
0.36701868900629514,1.1185547440864663,-0.008389935119820476
0.46631537869506084,1.2632687003334995,-0.9016546538618192
-1.0288426927914085,0.5696784209487935,0.6416647796503595
0.2598119299882401,1.1931781372550891,-1.0463003622367857
0.13988892063047142,-1.7306558398878829,-0.13062311615876684
-1.3102600178374146,-2.171312418365992,-1.0661814063812203
-0.03316184427704593,1.4663957475793472,0.8766430959089553
0.6699895801759875,0.6974495111160605,-0.25278543386503105
0.5679871068690735,0.30438785754883474,-1.0000295963013812
-2.4564178268120704,0.25230702200569455,0.7631204238448489
-1.5834546539063008,0.1980422815404921,0.08525222977484838
0.6405077502468317,-0.7906581548664058,0.7711823952195227
-1.9506777667257222,-1.294010214921496,-1.0735237659209356
0.030691091942390464,0.7741093450349587,-0.8713963028878069
0.16634401412874214,0.635789777188396,1.081671973516432
-0.2827736615893422,1.5547879409170322,-0.8583081351779684
-0.2796504317480983,-0.08542343253654935,-0.21959764653062847
-2.173598873816621,0.9063324273788009,0.7503385751171591
-0.5752597372915398,-0.36895322428228167,0.7657482455755041
-1.1006615868256642,0.7338296604406034,-0.03157402215285636
-1.2739418607470343,0.330358651195845,-0.5425151791589167
-1.0520285666194797,-0.7757206526918475,-0.12322816490315489
-0.5369312710699576,0.1653734061807222,0.8998557207587011
1.2571959907558432,1.1540686067101389,-0.6742258009892421
0.8832666713317444,-1.8007409988365144,0.315524021290732
-0.2989424331214215,0.9232667061538622,-0.8646104231287141
0.9063238957912969,0.1436653653338619,-0.4287840376303047
0.043633485845887915,-1.1596301258930446,-0.14458171636459552
1.0626972062745461,1.503481681260415,0.8904773090910271
0.11018472952624332,-0.280878365152031,0.4708767786979145
-0.12265481194605361,1.8097161228067284,-0.21150403430909656
-0.10491641792539555,0.5600092990119518,-1.1794564037301838
-0.4678037812617453,-1.742413192457269,-0.0037032240098971913
-2.170067190083364,0.42451004910174395,0.14647863881476825
0.059274440711844824,-0.4912539266891554,-1.0171730821238119
0.4193071961998747,-0.7713675081404653,1.4378865150780469
2.686767122992888,0.396732881726082,0.4769239605519288
0.8159016972464805,-0.5030922177285254,0.14486419601472417
0.03915844904537185,-0.6128359448670816,0.7008821077163936
0.9768648480137676,-0.6309415224928188,-0.8386027200679316
-0.4392036626361821,-1.3645267902345468,-1.2723711422064257
0.8601908877225237,0.914860456796585,-0.712860144830928
0.15607763668936364,1.1585562091387656,-0.49821012496052935
1.6706910695408048,0.43176528013807924,0.426712047341392
0.9867459860375951,0.9776806028402802,-1.0646682013429372
0.5388479400375095,0.8430825685885635,0.9007229056305692
-0.8016773305286485,0.4871308124535103,-0.3583995873288774
1.202976753010021,0.45869919719676394,-1.119630815883547
0.3351303980556235,-0.68690022046664,1.2068168153505552
1.9175210593909267,0.5421989560792254,0.722353554845553
-0.17488135025127646,-0.11599682391072194,-1.9871268314958257
0.009982921154422253,0.07121491979349509,-1.750041264082769
0.5544383768007635,0.2745458467246506,1.720705079412357
-2.3942127640134743,-0.438335834887173,1.2219812466894533
0.37437698790786034,-1.3810042562110136,-0.6766865526798402
0.40759191728976685,0.5936197708627151,0.7836184213324792
0.6730021133331473,0.4787814331545838,0.8390401156311827
0.8691237159058469,1.3463277348388478,1.3673476888584215
0.366827391789123,0.3600415681840596,0.6669450234452535
-1.1453648316957603,0.4388914530350149,-0.437844713211303
-0.4656897764771673,0.03120330118293511,-0.8195223120459204
0.7588538681327697,0.5180565310281622,0.42819690615840467
0.20813500786595626,1.2482648754982117,1.0425855854595634
0.7349767205139115,-0.5932387904547273,1.5240641786379931
1.216460345032035,1.0583691675621811,-0.5168908558731442
1.0808539099471925,-1.3828403783429593,0.10645635191534848
0.274257861387587,-1.637482797365614,0.994120958461753
-1.3607070212341483,-0.34612857182479767,1.56069434013267
0.6364084377582877,-0.21365563167928872,-0.5300287107636138
-1.1473955214281615,-1.331020345175365,0.8671129451504809
0.10177722240358548,-0.5654217995788455,0.5448665493967713
-0.5882167516066237,-1.5302897487667384,-1.0551008282559304
1.2310259051114596,1.49268411812202,1.095726930187904
-0.8327542585964425,1.4211968363592418,-0.5192583585933712
-0.66858874283445,2.065874698943237,0.6739399810748338
0.17836787921249603,1.2095959584703142,2.0522805725436952
1.1729834035917897,-0.29920925397489834,1.5449105972835584
0.5132883538886516,-0.4703041733694422,-0.31009708986219847
-0.4280439348972683,-1.407237887232027,-0.7965903628109772
-0.8856434893108032,2.1106337088932907,1.0703925335996451
1.3994529188982727,0.571403123013241,0.2754305320881706
-0.19925300342756852,-0.359019207259414,0.12660968200395628
-1.6923342767808864,1.3371478004567898,-1.107167693436488
-0.5722479926065639,0.8971525284923286,-1.281699749068049
-1.8990241808524702,-1.7826868026732061,-0.282853143137324
-0.4487578974476542,1.1492302743279166,-0.9810864213288608
-1.4348601372214884,-0.7536267389335919,1.3750592334440004
0.0065116301759978144,-0.5379011880554767,0.4936707096278447
