x,y
0.8057606627582843,5.667516515220155
0.7085966002126411,7.468470203965426
1.0012286388859064,9.156721719221363
0.8903532576622766,7.41862373646544
0.1808655763928717,6.523917516129846
0.5471258400548813,7.155596361559026
1.8869541954854538,10.882042255677762
0.05308928266788393,4.089224517435358
0.07999737928130157,5.050496307020729
0.5662807194396391,6.953843602592299
1.1646883404335377,8.03603803579799
1.9817856058496541,11.380520305671855
1.9852844748059362,10.372258374095145
1.9862347449620896,11.775551306572048
0.22009666193312594,6.333010791509039
1.3289628919278802,8.882477532393013
1.0479736689766257,7.6126406300779665
0.34629981961746203,7.068632143985733
1.8859204898300514,10.219625846785737
0.4837201719525046,5.332842269602078
1.997864537686424,12.612575273734532
1.1653876302997974,10.037768065412799
0.36655800126115157,5.847794864570242
0.7736908438355805,6.478636793255444
0.3793470578242992,6.32255986403684
0.82154134605062,8.401706239260813
1.1893601378034109,9.299080757245042
1.4331721862566797,10.66107268391537
0.973782964738247,7.595110835012439
0.6191796355334092,6.913214921455005
1.1548827456556947,8.68704784552239
0.8834156391374859,6.207029922187122
0.7193562052010725,6.401716310008782
0.6426638640176272,7.744445603072168
0.4164144803920453,6.999688202710314
0.9025172481236687,7.251604816903004
0.9836858205281078,9.14067972961345
1.7981526295874224,8.703841062378665
1.4587209220588824,8.019763717315335
1.540179545839391,8.388104123603247
0.7508784951239764,6.708196323699465
0.6874790704707687,6.394265474598878
1.3100704119986448,8.937525799224836
1.422075986420995,8.653289223784821
0.2270751504373525,6.980973526067366
0.2660573787471501,4.065076512588169
0.9120781152122479,6.7529242465071135
0.31947246031702026,6.315925134118427
1.9232838075492915,9.1562729198257
1.6752314897236196,11.496408335782988
1.0403213740758466,6.932946524909822
0.4365445154563088,5.759887352833437
0.26983744506479757,4.8694661736496245
1.9581406909677377,10.046489708537342
1.4140869913782863,9.351124441968537
1.7199511138913262,10.667662932166298
0.7743452556572781,6.460808420461355
0.5016680396634496,7.754473861717328
0.5988760378894045,6.717016867750814
1.7137910568100314,9.25164168916506
0.9459679811364421,6.956105553926309
1.3265540940322564,8.99830123158483
1.6114572148735704,10.072216266544332
0.5059610092994482,6.531431576526956
0.15914687794064974,3.8419112344411275
1.4655212100314303,8.352353752384975
1.922794955007211,11.38142374670918
1.9076094683353255,11.459033618329801
0.9809981037677993,8.969915750703189
1.2643841288655102,7.360961775537605
1.4659900396759846,7.556781818841236
1.8048190064959324,10.7805502456551
0.32449383749640015,5.641704377436392
0.8117626447351225,6.7460699561156146
0.8341814711673217,9.5371519750069
1.3911820565841477,8.62283175783785
0.8496944758496632,8.299536757875831
1.7162284521028595,8.84169301722776
1.693864959218838,10.662168213450787
0.14039822781737765,4.31667159078984
0.603504826968297,7.500635951129598
1.9592473620603403,11.564632152319426
0.07125399310606961,3.6470744497398178
0.9847852939971642,8.859330003458174
1.9047537060270927,11.493083517404346
1.6211475170589422,10.291675421773569
0.5886608825927424,6.874854637676141
1.1924670370366823,8.60568474593312
0.8623557045994599,7.008241289007391
1.1847950059779726,7.354933818739986
1.787504209440412,8.656560622583067
1.1080423795434124,8.693291095737242
0.9857330146905476,9.833772471033809
0.6385409143790024,6.538719392968032
0.526731566101448,8.41213078012988
1.0845612270715916,8.256701115245988
0.16452904786404798,5.417563677867521
1.271273419650797,8.81777785293999
1.5928104503724156,9.593417240220132
1.9094950108616178,8.241333497362083
