length,weight
0.8636790430972607,4.576361037001124
1.9261422504970944,13.202452240297143
0.4635223269063644,3.036717957612905
1.659269208383312,10.741236182681416
0.19430885385429708,1.8282080103323208
0.04481789861428447,0.9978944887899464
0.25439884335892937,1.4050286615609828
1.1001689778262722,6.658544218660192
1.9978725971978604,10.793341712878705
1.00228938297457,5.816130197227949
1.269087747645001,8.14709171213338
0.6155816412329262,3.8814700785811547
1.430134918262468,10.942452943373507
1.0616820749689326,7.050004673208427
0.2842007136313087,2.0259473636361065
0.790796632453904,5.412164286624593
1.9430446949938083,9.969047660376281
0.1448579115838513,3.0855539261640805
0.9313538600000172,7.126420940707391
1.790821845529422,9.666842021995915
0.18194088602394864,0.9660688867970529
0.6680020152213719,6.6004067700389495
1.481690661909318,9.76601245186589
0.5758672037560256,3.2341883032876337
1.7746097947686443,10.826327046810647
1.0058645065193186,6.3989427144772195
1.5222278801204971,7.970989072227188
1.5888137071881239,10.052971989802893
0.3714529237948939,2.5827469509487457
1.2972445915032906,7.4175478369773735
1.3271308108279647,9.708141426694272
0.9066035456620644,6.811819097396922
1.697223012379464,8.902665018051042
0.7669692466886153,3.9387370250353544
0.6918259683827501,4.384694352965299
1.5471471399891856,9.877240942967013
1.3842759805475549,9.897884290328975
1.1581849350007274,6.414029739258383
0.09142003290228187,1.4787104396491553
1.832353950861439,10.574916090691092
