dataset,x,y
high_lines,57.613233547700005,83.90517079979999
high_lines,51.2743918205,82.8179829379
high_lines,50.7538984114,76.7541289533
high_lines,37.0211840116,81.954469997
high_lines,42.8817550897,80.18477005140001
high_lines,37.1557104777,84.9541114129
high_lines,38.7318581261,83.7893564281
high_lines,31.000525410799998,82.5794805962
high_lines,25.985499622600003,74.34938754779999
high_lines,23.714566290900002,75.0980490792
high_lines,23.077319507,71.7205396747
high_lines,24.9391368744,72.5802858084
high_lines,17.8934987136,71.1096873431
high_lines,23.673081857199996,64.8708391385
high_lines,23.7490719056,63.557171895
high_lines,32.215178634299996,65.6009580191
high_lines,29.4368412489,67.5545281141
high_lines,40.0500951983,71.8890335708
high_lines,37.5747950188,69.9887444412
high_lines,49.3104686263,67.1687603206
high_lines,47.3480185524,72.5916115408
high_lines,50.157414433999996,71.1617258246
high_lines,58.210008269700005,68.04453807189999
high_lines,56.608907656099994,70.40894608880001
high_lines,52.833820530299995,72.5518862725
high_lines,61.8185854576,76.1128240228
high_lines,61.7276334143,77.0692384058
high_lines,62.192252081499994,76.1568192103
high_lines,58.1187658587,73.1189614684
high_lines,58.2704123843,35.5968950425
high_lines,59.7665303129,32.6212516009
high_lines,52.5355347207,27.174122941900002
high_lines,50.8925215809,29.145283938200002
high_lines,49.9675511775,28.460203334299997
high_lines,51.3478832298,27.3642602259
high_lines,37.5551162883,24.5376638386
high_lines,39.1995941778,23.6804956588
high_lines,36.3827221955,25.2380052325
high_lines,41.1006943822,26.552613216100003
high_lines,28.217811824800002,28.2802924847
high_lines,33.7970720433,28.6997507433
high_lines,43.9193873055,27.7978445882
high_lines,44.4164011084,28.947692334499997
high_lines,28.0376027706,26.803824361300002
high_lines,31.6895761296,26.666400208899997
high_lines,27.2796128523,19.257280968499998
high_lines,31.2218783581,26.4408557812
high_lines,33.5458051034,20.080708101400003
high_lines,39.7363306065,23.4948069772
high_lines,42.8418426525,20.3339004396
high_lines,47.0937298879,26.993470631199997
high_lines,51.4536583539,26.0229417521
high_lines,49.3677068167,22.005580703000003
high_lines,48.2534809736,29.2708555331
high_lines,61.0029597643,30.015314432399997
high_lines,60.806560804899995,27.8683134861
high_lines,59.0674270249,26.7882840217
high_lines,61.4146337175,31.0393750583
high_lines,68.9343694692,31.619893086599998
high_lines,63.0652438592,34.2357465852
high_lines,72.2725228706,67.64444378510001
high_lines,75.35988196640001,75.4216145799
high_lines,72.83362587090001,72.1146938095
high_lines,70.8104148392,79.3504618327
high_lines,45.801934761700004,81.6582677456
high_lines,45.835020171000004,82.7425919919
high_lines,40.0788064496,80.2471852579
high_lines,51.982924700299996,82.2043834675
high_lines,57.337906053000005,84.9995188696
high_lines,62.336232762399995,83.2465678988
high_lines,58.5059100905,81.7455863409
high_lines,56.247935137700004,83.513949493
high_lines,55.406520829499996,80.26667196689999
high_lines,53.2839688423,84.2635992213
high_lines,44.6767615455,80.2382855483
high_lines,30.011264247199996,68.1467563743
high_lines,29.7452539206,74.40452683470001
high_lines,37.309948354899994,72.5861552003
high_lines,61.1359469093,82.5375693646
high_lines,61.7206191907,85.7056934492
high_lines,63.6093798555,83.3600288362
high_lines,70.7237162322,87.1522075165
high_lines,75.0063926418,82.4258351563
high_lines,75.09254978140001,83.4373907092
high_lines,70.3279291834,82.0293546968
high_lines,70.8633308324,79.4081747457
high_lines,75.7799048195,79.8861994199
high_lines,78.0936590733,77.759558184
high_lines,76.7457612243,71.97336009189999
high_lines,78.4646034437,69.7493008209
high_lines,76.74568484859999,70.0440572588
high_lines,85.161682187,65.5124047088
high_lines,91.8083525691,34.9655944844
high_lines,91.88744859239999,34.769253855500004
high_lines,92.2484016622,32.377154429499996
high_lines,91.782532741,34.3842946521
high_lines,96.0805193672,28.0536005018
high_lines,92.2478988278,28.0707514904
high_lines,57.662276619,24.060607932800004
high_lines,59.8469248931,26.1777124879
high_lines,64.0670962137,27.7765005568
high_lines,60.9815013975,23.9342981582
high_lines,59.9670579092,26.8025832185
high_lines,62.7074541119,21.995508578699997
high_lines,69.1952352018,22.709792166
high_lines,65.5923626471,20.6941731019
high_lines,64.6170985343,22.4431455531
high_lines,59.191159131999996,17.767901807
high_lines,55.8396313724,21.6185696663
high_lines,59.0007586238,21.1710074885
high_lines,56.4593711284,25.144564208200002
high_lines,52.3581053558,19.4170541222
high_lines,51.8116637782,17.0334945954
high_lines,54.222845621000005,19.503665544
high_lines,49.0187553996,23.489274019699998
high_lines,35.6535812004,17.5145080595
high_lines,46.965785757,16.7892016247
high_lines,49.5842392555,16.7579160147
high_lines,51.8562999655,21.969084007
high_lines,55.9528886329,16.789757604800002
high_lines,51.6637862607,19.925125197699998
high_lines,45.8596693166,17.1289036754
high_lines,39.7403795202,18.7410514146
high_lines,52.8112216438,17.8549881176
high_lines,56.7891043639,17.3061155207
high_lines,54.114531780600004,17.6735343896
high_lines,55.571119732,17.369574581
high_lines,65.3064624975,18.1973548277
high_lines,66.9907491546,17.2228706509
high_lines,72.1567189391,16.814274791400003
high_lines,70.9805804021,17.15575228
high_lines,72.22208220729999,19.3692816955
high_lines,79.7001583481,20.740218365
high_lines,64.2491606461,14.913962460699999
high_lines,66.9432914334,20.1891325034
high_lines,66.9416766634,18.2435093914
high_lines,39.648266646799996,22.731366371799997
high_lines,37.9497836858,26.5217492344
high_lines,86.50439056110001,34.8940252874
high_lines,50.8154853559,78.950838805
high_lines,51.183466663800004,85.1288546497
high_lines,40.8638552293,82.9261452983
