dataset,x,y
slant_down,52.872021490200005,97.3432226575
slant_down,59.014144494499995,93.5748748733
slant_down,56.37510903890001,96.30514763
slant_down,37.8391996844,94.359443503
slant_down,39.8853734176,90.6346620817
slant_down,44.0774051326,84.1258533023
slant_down,31.497025488800002,67.9125621568
slant_down,25.9525965456,73.0331803541
slant_down,36.4347239148,62.294045463900005
slant_down,24.997482691,75.44156166260001
slant_down,32.2462751352,70.1105868383
slant_down,18.1094722949,53.7081103324
slant_down,21.7960992263,49.499529524799996
slant_down,24.150491069,47.1885335266
slant_down,28.6031956015,44.2237227
slant_down,20.9319996761,51.6462354868
slant_down,35.4355325251,34.9610381566
slant_down,44.377382823599994,57.6847369215
slant_down,46.313692406,55.6855917703
slant_down,46.38607392310001,51.002164538100004
slant_down,42.4954400876,56.9036815315
slant_down,44.3005150328,58.1329592781
slant_down,46.9882833458,55.4206367313
slant_down,52.4215231623,47.867005488000004
slant_down,64.09099818899999,68.6509850107
slant_down,63.0168717563,68.2252589114
slant_down,67.30257792260001,64.41346271729999
slant_down,67.2259568904,62.476410530100004
slant_down,50.309988715,47.2678818553
slant_down,45.412638924899994,53.8707976895
slant_down,54.0206071815,47.2698972057
slant_down,49.8420222483,50.576552293599995
slant_down,50.7132995657,48.7722867825
slant_down,55.0455549106,45.9862727459
slant_down,37.5437012597,32.8840244657
slant_down,39.795897806599996,28.443219115599998
slant_down,28.5233910215,39.7966662481
slant_down,31.399646001199997,39.265263222899996
slant_down,39.2415652162,33.3614166846
slant_down,27.7140565712,42.2500516253
slant_down,32.960703521300005,35.823111290300005
slant_down,35.4047362397,31.9391621952
slant_down,51.6422264225,50.8383406788
slant_down,34.207620843,33.5938054385
slant_down,36.5234892198,35.6710483891
slant_down,28.4192021281,21.3157482481
slant_down,26.1604969417,23.0422314726
slant_down,40.435327396999995,27.640071142100002
slant_down,44.544955314,27.362242622100002
slant_down,40.1237272008,30.0731619402
slant_down,42.1848064503,28.5736747331
slant_down,40.002659289200004,27.4875100027
slant_down,57.1252310509,42.7390191388
slant_down,60.375744968,41.3564579961
slant_down,55.105896125200005,46.1490510561
slant_down,61.7372710245,38.5848440052
slant_down,55.741244324600004,46.6535769763
slant_down,58.2964084158,41.5831977346
slant_down,57.0425482213,42.418757739
slant_down,76.77561120729999,55.254598700900004
slant_down,71.8870772602,59.2669926152
slant_down,73.7883730663,58.6208121164
slant_down,75.1396847343,54.2445521781
slant_down,64.5963189058,65.952512925
slant_down,46.9095386323,85.6022611586
slant_down,46.905103199399996,81.5656424136
slant_down,49.8069877356,82.085025592
slant_down,48.8632418189,83.1583574877
slant_down,66.7481899024,84.00483416770001
slant_down,62.3597662841,90.24365991959999
slant_down,47.3748964954,83.47155551819999
slant_down,47.4464667165,82.622124014
slant_down,53.385280634,78.8711362558
slant_down,49.4527077733,79.9306028004
slant_down,54.802682536300004,75.36398498930001
slant_down,37.088245133899996,60.857227495
slant_down,32.3759619238,68.5108204552
slant_down,37.4770138847,63.7886855744
slant_down,52.4066488967,96.4254150057
slant_down,50.2970432655,99.64417917360001
slant_down,61.5633243835,89.86413886049999
slant_down,61.086560391899994,89.2243556475
slant_down,59.2364904011,91.4811005766
slant_down,66.1540050863,84.1119370252
slant_down,67.2313347767,85.055640808
slant_down,73.7099068702,78.27061089760001
slant_down,76.5804513576,72.8915336827
slant_down,78.8765811639,71.5625276804
slant_down,77.4490021363,72.4473094857
slant_down,86.85370734760001,65.54332401939999
slant_down,79.806531301,52.7231797883
slant_down,76.9882734745,54.2027848022
slant_down,79.4793575017,49.1410154455
slant_down,82.3041595613,46.990903621499996
slant_down,90.70069124700001,41.4667030063
slant_down,95.44348780770001,36.1897016148
slant_down,94.99748804709999,35.0953011066
slant_down,91.517847246,36.8902631263
slant_down,62.292642190100004,40.0295333141
slant_down,59.20347560729999,41.2706776667
slant_down,65.2563927704,32.8541041237
slant_down,62.4447424979,35.4149992261
slant_down,72.4624062907,27.6242638254
slant_down,69.91942625520001,29.3110927191
slant_down,77.7628590782,23.4913735562
slant_down,72.7784101997,26.9005353695
slant_down,65.198316667,33.0271717859
slant_down,69.45985889159999,30.197031505300004
slant_down,59.3150555205,12.354313666600001
slant_down,51.487713355,20.8436106875
slant_down,57.1124475509,15.3217851726
slant_down,50.224417815699994,19.1709698793
slant_down,50.4338611907,18.534870851500003
slant_down,56.3803054046,14.7884597101
slant_down,54.8635045999,14.009611915
slant_down,45.499857649300004,3.9854262928699993
slant_down,49.93674530569999,21.5900969196
slant_down,53.8098729164,17.7664144512
slant_down,59.8526782804,9.03994992133
slant_down,48.1756567942,19.5212153543
slant_down,50.7417190667,17.8384056087
slant_down,58.4597612975,14.1486628546
slant_down,50.114597519300006,1.74146171252
slant_down,45.4203820755,5.372408995419999
slant_down,51.3532681954,0.30387242055
slant_down,53.091704424,19.2900304453
slant_down,58.94316654439999,11.6128777918
slant_down,59.310990421899994,10.5721363739
slant_down,68.2221986595,1.1338803658399998
slant_down,62.511771986199996,7.491232482789999
slant_down,69.3800563617,1.48813233299
slant_down,82.8002478704,18.5293762368
slant_down,85.1603321777,15.0183695439
slant_down,67.095847697,0.6014909419650001
slant_down,62.307750573,5.749974719450001
slant_down,59.970415045799996,7.9133104735
slant_down,39.911635173899995,32.144022614499995
slant_down,39.5965009783,32.1361317349
slant_down,95.59341639649999,33.2341293953
slant_down,52.772288113,99.6134716833
slant_down,53.1786144535,98.6038611855
slant_down,37.6270534612,93.060672952
