dataset,x,y
wide_lines,65.8155400946,95.5883740582
wide_lines,65.6722651618,91.93340181190001
wide_lines,39.002716451,92.26183816
wide_lines,37.795302802600006,93.5324553607
wide_lines,35.5139005857,89.59919011379999
wide_lines,39.2194529062,83.5434818364
wide_lines,31.588201386199998,77.0280524208
wide_lines,32.6577782482,80.1138612983
wide_lines,31.6415992679,77.6108331874
wide_lines,30.987142609899998,63.9440280336
wide_lines,27.4396322054,65.7444629564
wide_lines,30.578369944899997,65.5219454667
wide_lines,28.809401636999997,59.6210044666
wide_lines,27.9395185786,50.9850621313
wide_lines,33.8499497887,46.2844744465
wide_lines,32.628463049000004,54.063720492899996
wide_lines,32.4386500903,49.9030194916
wide_lines,35.8382920833,53.3514883396
wide_lines,37.1420429198,49.74198795189999
wide_lines,34.6445467746,54.4441077764
wide_lines,35.675404696,49.6256433471
wide_lines,64.99458547,49.4621728312
wide_lines,66.1291498342,61.6437178853
wide_lines,65.79065188199999,55.9453737171
wide_lines,67.5017806138,60.8502274659
wide_lines,67.6295142176,61.429106070100005
wide_lines,63.910064059899995,62.972334930500004
wide_lines,66.5493579687,67.7255886599
wide_lines,64.0515417112,48.8200939835
wide_lines,68.1932895833,46.5435408096
wide_lines,65.2783891952,44.8203529292
wide_lines,34.9976613883,28.632993935100004
wide_lines,33.9237661692,53.5586885227
wide_lines,66.0044543688,52.684669145200004
wide_lines,37.023256246399995,32.1184816794
wide_lines,34.6982700852,36.475354134899995
wide_lines,34.8634441715,30.939274521799998
wide_lines,31.0900650789,32.3837547196
wide_lines,34.9213061465,35.4184380529
wide_lines,30.343361183000003,32.524563174200004
wide_lines,35.483328868499996,44.491634930299995
wide_lines,33.2349104271,38.502483721
wide_lines,35.439943618200004,47.797517693900005
wide_lines,33.8735095227,37.056028453
wide_lines,28.564137796599997,34.6263997171
wide_lines,31.3195486706,31.6639905316
wide_lines,30.796174379,23.5190343602
wide_lines,34.233355434699995,22.4959116015
wide_lines,36.6307877065,31.4768312621
wide_lines,34.5486191018,26.1110878654
wide_lines,37.5196356,29.267605893600003
wide_lines,62.4256973267,34.0442062707
wide_lines,64.320383794,31.7856294846
wide_lines,65.4455325117,43.273499193599996
wide_lines,64.3256315887,41.6159763773
wide_lines,65.264338195,35.7175447772
wide_lines,66.388704175,38.8447443366
wide_lines,68.1914228192,45.1694864796
wide_lines,68.5406624515,48.438526338900004
wide_lines,67.6614312657,51.068584587299995
wide_lines,68.6755160534,50.465234811
wide_lines,69.0817099788,55.4740530987
wide_lines,69.048716493,66.3660457477
wide_lines,67.3082233775,71.5902965807
wide_lines,38.714899408,76.3969778172
wide_lines,35.5480948795,89.3049758407
wide_lines,36.710672942399995,86.0749670003
wide_lines,64.9126624396,87.6457960566
wide_lines,66.0641357377,89.20866858149999
wide_lines,64.9359294757,87.0721381174
wide_lines,67.0265507063,76.2225153324
wide_lines,65.3140322257,77.93874403310001
wide_lines,64.29521777640001,84.1258572133
wide_lines,38.7980121423,74.6106304299
wide_lines,34.6757573144,79.6375987743
wide_lines,30.7192619427,58.812060081999995
wide_lines,34.1051509268,64.1291972267
wide_lines,33.4233718511,67.0957433613
wide_lines,66.3138096741,98.9310270371
wide_lines,65.3096314498,98.16515683959999
wide_lines,65.7140760682,99.2837639519
wide_lines,67.5934531877,90.9519098246
wide_lines,66.3880173202,89.2812304744
wide_lines,67.8061881135,91.6881773501
wide_lines,70.9626103129,86.5181213517
wide_lines,71.99363717140001,78.82094806949999
wide_lines,72.4798343312,80.8006830564
wide_lines,74.0784292286,72.95153085220001
wide_lines,72.03628801890001,69.7160484161
wide_lines,72.9981862717,59.6656447092
wide_lines,74.8121312339,57.589883763100005
wide_lines,73.0273050243,46.2741878725
wide_lines,77.067111934,51.4869181896
wide_lines,75.01713687270001,46.622442648900005
wide_lines,76.6653077326,38.440250966
wide_lines,77.9158742329,45.926843382600005
wide_lines,73.7420460836,39.1209853231
wide_lines,75.3298157891,32.8303519164
wide_lines,63.4104355141,38.377735614
wide_lines,68.85648666899999,43.084147214
wide_lines,66.3377850519,33.3065100022
wide_lines,64.2037185014,26.644114300300004
wide_lines,64.4986348346,22.863501326999998
wide_lines,68.8909906096,27.2962056672
wide_lines,72.371523338,21.9616397473
wide_lines,69.7654249704,19.999850454
wide_lines,68.6213124429,18.9156764428
wide_lines,64.2977371716,20.4287496884
wide_lines,66.6992650902,18.5910853404
wide_lines,67.54452768109999,16.4479381344
wide_lines,63.946951983599995,18.6928454476
wide_lines,64.3881920705,15.772812280799998
wide_lines,65.570045691,23.765758222600002
wide_lines,38.402836875300004,19.0468586722
wide_lines,37.832360016399996,14.4694894463
wide_lines,36.9041611715,13.5838157511
wide_lines,36.286143052,17.1057707266
wide_lines,62.7866325947,13.9189931024
wide_lines,66.8176792234,11.4124971575
wide_lines,66.755021412,18.0853051378
wide_lines,65.4155283864,10.463512206799999
wide_lines,36.9463314417,13.5143774996
wide_lines,37.8254347391,9.60103429534
wide_lines,36.722837943,9.333302106860002
wide_lines,67.07332178060001,6.049214581619999
wide_lines,64.601818107,12.001916964300001
wide_lines,65.43728218060001,15.545386078499998
wide_lines,67.0040223792,15.3458266393
wide_lines,66.7241920702,5.24980548075
wide_lines,68.3076187632,13.2809165227
wide_lines,68.7680482759,13.5214565521
wide_lines,74.1672717461,5.34988087254
wide_lines,64.9003579699,16.2452583689
wide_lines,68.7634335463,8.70057294385
wide_lines,66.8169139163,12.2732943361
wide_lines,67.3093466467,0.21700627001400002
wide_lines,34.7318293093,19.6017950724
wide_lines,33.6744421497,26.09049021
wide_lines,75.6272550236,37.128751949
wide_lines,40.6101254225,89.1362398699
wide_lines,39.1143664549,96.4817513202
wide_lines,34.5838289299,89.5889019877
