alpha,beta,exit_code
1.07465865862242,28.0310011334987,1
0.581842602628327,30.2339819229306,1
0.215390146850235,29.7096447615846,1
0.334565406606374,25.6187174161985,1
1.24888424115254,29.4044966981043,1
0.794039473627223,30.5554160320593,1
0.467427966407001,30.5897793747008,1
1.19514108058107,29.4542864353251,1
1.0159513548304,26.5223598359123,1
0.0001698435465532,31.0981904817486,1
1.06726395643035,30.3370430706649,1
0.665380303325988,27.80530793871,1
0.315772885612402,29.6792591461109,1
1.34032009717361,27.5408391415779,1
0.921821104507732,27.7188562246001,1
0.625804680481317,26.7882144644879,1
0.706453609661064,29.5433035768771,1
0.577155409461421,28.3457131813519,1
0.946451965195606,25.7704628232579,1
2.86885204442942e-05,29.7231178557436,1
1.4597338665579,27.2724433509869,1
0.970710566038888,29.8753711824435,1
1.89632934626603,24.487452730305,1
0.615158801843966,30.7068916609613,1
1.0660833906506,26.8227682837393,1
1.95528061468941,23.6765106407671,1
0.245143155191163,29.9227145236926,1
1.56918791063189,25.5702239200536,1
0.703557530094283,27.2713782157854,1
0.97990186482618,28.2187080442945,1
0.991253643723284,27.84215694871,1
0.947396387609771,25.7677388592745,1
3.49397297770794e-05,31.245640349817,1
1.32342252044138,26.7632700691815,1
0.0436084477349708,30.3083684338908,1
0.85810709979179,33.6976443514434,1
0.0386087333799989,30.4189169738851,1
0.0150014813679296,31.4240451472545,1
1.03365797365109,28.7130209449602,1
0.669098552745631,28.6015797738996,1
0.899653164318702,29.405952256593,1
1.3510893113309,26.5364302145337,1
0.47271924113702,28.395607545482,1
1.10562981890035,29.681526156609,1
1.15870848409103,27.3044102876952,1
0.298252494368914,29.4121768073156,1
0.775192907945459,31.01629727586,1
1.09458364758625,24.671012753657,1
0.605935793727619,29.318471999281,1
1.02669699057613,31.8713491535758,1
0.0006138305226742,30.3304044818473,1
0.0056101651528724,30.2056676106874,1
0.411264599433849,26.4760588554383,1
0.211477738923129,32.2215835742971,1
0.413353453089721,29.1097529796887,1
1.05905026411061,26.8906189002669,1
1.88577527463394e-05,31.9761439506209,1
0.559950483252787,29.357131790562,1
0.395100954388607,29.9792511977972,1
0.974629253709984,26.2918976669292,1
0.531352824671624,29.8282382967544,1
1.30954667057603,26.9281459855345,1
1.03551706910756,25.404473398495,1
0.164424681176928,29.8849285431743,1
1.00530405131929,27.6271296398448,1
1.24404120771939,27.3850615963394,1
5.40546193908356,11.8467922830876,4
0.788992748356275,26.5998272586346,1
0.329111968113329,30.093344044267,1
0.364711110619461,29.0086240767007,1
1.69078674645505,23.3835679851853,1
0.766222507813639,26.3741156510979,1
1.1778890043717,27.86244890048,1
2.40042297320658e-05,30.6381842773703,1
1.65035130165349,22.103270039997,1
0.908836604035822,26.2838735213822,1
0.80641929043841,27.2729749450503,1
1.15735938717366,27.6882566693366,1
1.09690351303071,28.2926567357923,1
0.272347924065566,31.1935598165333,1
1.62336140117407,24.4910168415416,1
1.24383391124224,30.5208263950639,1
1.60076291558383,27.3527516261088,1
1.10931386623848,28.3148843894271,1
0.146734388352557,27.8596413196327,1
0.0403756606297553,29.9394353752408,4
1.30818327873312,27.6117894983248,1
0.0996154937107132,30.4914785280345,1
0.805483500399644,28.3609912165984,1
0.549299239600265,29.4286128500583,1
0.730145608222061,26.5805666658796,1
1.38860361813434,29.8561456247307,1
1.48641395427074,29.2723065199833,1
0.539022108762689,28.6403596404683,1
1.80284636024925,24.4036273397743,1
0.619746199500284,27.47994980575,1
0.372934303515573,28.7202534927667,1
0.707222981410753,30.5299818155186,1
0.929663476288552,25.7425937050956,1
2.85168159153932e-05,32.6704424195122,1
